GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|OPTAX|OPTAX_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|VAL_PCT|VAL_PCT_F|PAYANN|PAYANN_F|PAYQTR1|PAYQTR1_F|EMP|EMP_F 
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238404|Industrial containers and supplies merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2007|Reference year 2007|36||2466479||25.9||74407||18985||1102|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238404|Industrial containers and supplies merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2007|Reference year 2007|76||3567258||37.5||170013||42510||2615|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238404|Industrial containers and supplies merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2007|Reference year 2007|157||5107438||53.7||281671||70442||4398|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238405|Industrial valves and fittings (except fluid-power) merchant whol|00|Wholesale Trade|001|All firms|||2007|Reference year 2007|1224||8666618||100||912942||215695||15051|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238405|Industrial valves and fittings (except fluid-power) merchant whol|00|Wholesale Trade|804|4 largest firms|||2007|Reference year 2007|55||1115501||12.9||77909||16916||1198|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238405|Industrial valves and fittings (except fluid-power) merchant whol|00|Wholesale Trade|808|8 largest firms|||2007|Reference year 2007|94||1816309||21||121432||28679||1876|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238405|Industrial valves and fittings (except fluid-power) merchant whol|00|Wholesale Trade|820|20 largest firms|||2007|Reference year 2007|162||3209450||37||243613||58766||3416|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238405|Industrial valves and fittings (except fluid-power) merchant whol|00|Wholesale Trade|850|50 largest firms|||2007|Reference year 2007|285||4842235||55.9||411522||97999||5967|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238406|Other industrial supplies merchant wholesalers|00|Wholesale Trade|001|All firms|||2007|Reference year 2007|2714||21455140||100||1425755||340224||28397|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238406|Other industrial supplies merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2007|Reference year 2007|106||10824905||50.5||130422||31417||1786|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238406|Other industrial supplies merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2007|Reference year 2007|141||11761695||54.8||253531||59523||3544|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238406|Other industrial supplies merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2007|Reference year 2007|266||13103936||61.1||361571||86242||5411|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238406|Other industrial supplies merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2007|Reference year 2007|380||14503827||67.6||498027||119024||8011|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42385|Service establishment equipment and supplies merchant wholesalers|00|Wholesale Trade|001|All firms|||2007|Reference year 2007|4719||19039326||100||2289010||559717||53108|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42385|Service establishment equipment and supplies merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2007|Reference year 2007|141||3793308||19.9||160372||37624||2800|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42385|Service establishment equipment and supplies merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2007|Reference year 2007|306||5115004||26.9||293125||70538||5806|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42385|Service establishment equipment and supplies merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2007|Reference year 2007|458||7234799||38||568415||139857||11611|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42385|Service establishment equipment and supplies merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2007|Reference year 2007|657||9402210||49.4||879740||218290||17601|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|423850|Service establishment equipment and supplies merchant wholesalers|00|Wholesale Trade|001|All firms|||2007|Reference year 2007|4719||19039326||100||2289010||559717||53108|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|423850|Service establishment equipment and supplies merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2007|Reference year 2007|141||3793308||19.9||160372||37624||2800|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|423850|Service establishment equipment and supplies merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2007|Reference year 2007|306||5115004||26.9||293125||70538||5806|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|423850|Service establishment equipment and supplies merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2007|Reference year 2007|458||7234799||38||568415||139857||11611|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|423850|Service establishment equipment and supplies merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2007|Reference year 2007|657||9402210||49.4||879740||218290||17601|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238501|Beauty and barber equip. and supp. merchant wholesalers|00|Wholesale Trade|001|All firms|||2007|Reference year 2007|1318||3951135||100||489616||119877||13733|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238501|Beauty and barber equip. and supp. merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2007|Reference year 2007|194||915872||23.2||78648||20088||2316|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238501|Beauty and barber equip. and supp. merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2007|Reference year 2007|297||1472639||37.3||144463||36144||3908|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238501|Beauty and barber equip. and supp. merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2007|Reference year 2007|380||2132532||54||225692||56198||5819|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238501|Beauty and barber equip. and supp. merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2007|Reference year 2007|509||2726998||69||306851||75562||7710|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238502|Custodial and janitors' equipment and supplies merchant wholesale|00|Wholesale Trade|001|All firms|||2007|Reference year 2007|1624||6517341||100||963223||232551||22230|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238502|Custodial and janitors' equipment and supplies merchant wholesale|00|Wholesale Trade|804|4 largest firms|||2007|Reference year 2007|52||1274449||19.6||140430||34037||2473|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238502|Custodial and janitors' equipment and supplies merchant wholesale|00|Wholesale Trade|808|8 largest firms|||2007|Reference year 2007|66||1967034||30.2||255824||63307||5124|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238502|Custodial and janitors' equipment and supplies merchant wholesale|00|Wholesale Trade|820|20 largest firms|||2007|Reference year 2007|116||2982968||45.8||427659||105387||8449|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238502|Custodial and janitors' equipment and supplies merchant wholesale|00|Wholesale Trade|850|50 largest firms|||2007|Reference year 2007|185||3882952||59.6||538116||131071||10666|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238503|Laundry and dry-cleaning equip. and supp. merchant wholesalers|00|Wholesale Trade|001|All firms|||2007|Reference year 2007|473||3550025||100||262377||64700||5053|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238503|Laundry and dry-cleaning equip. and supp. merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2007|Reference year 2007|14||2139798||60.3||59014||15093||609|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238503|Laundry and dry-cleaning equip. and supp. merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2007|Reference year 2007|28||2309139||65||80213||20183||943|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238503|Laundry and dry-cleaning equip. and supp. merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2007|Reference year 2007|46||2565740||72.3||111056||27304||1456|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238503|Laundry and dry-cleaning equip. and supp. merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2007|Reference year 2007|94||2892352||81.5||158931||38934||2420|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238504|Other service establishment equip. and supp. merchant wholesalers|00|Wholesale Trade|001|All firms|||2007|Reference year 2007|1304||5020825||100||573794||142589||12092|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238504|Other service establishment equip. and supp. merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2007|Reference year 2007|137||1694011||33.7||101559||24426||1925|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238504|Other service establishment equip. and supp. merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2007|Reference year 2007|148||2044351||40.7||142363||35242||2592|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238504|Other service establishment equip. and supp. merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2007|Reference year 2007|163||2606758||51.9||212371||52389||3620|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238504|Other service establishment equip. and supp. merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2007|Reference year 2007|245||3235120||64.4||294612||73752||5064|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42386|Other transport. goods merchant wholesalers|00|Wholesale Trade|001|All firms|||2007|Reference year 2007|2581||41780979||100||2255347||533321||38385|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42386|Other transport. goods merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2007|Reference year 2007|17||13843302||33.1||232832||56722||3211|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42386|Other transport. goods merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2007|Reference year 2007|70||17511007||41.9||342746||83025||4966|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42386|Other transport. goods merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2007|Reference year 2007|140||23648435||56.6||637810||153221||9581|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42386|Other transport. goods merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2007|Reference year 2007|193||28829930||69||941228||227100||14049|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|423860|Other transport. goods merchant wholesalers|00|Wholesale Trade|001|All firms|||2007|Reference year 2007|2581||41780979||100||2255347||533321||38385|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|423860|Other transport. goods merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2007|Reference year 2007|17||13843302||33.1||232832||56722||3211|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|423860|Other transport. goods merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2007|Reference year 2007|70||17511007||41.9||342746||83025||4966|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|423860|Other transport. goods merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2007|Reference year 2007|140||23648435||56.6||637810||153221||9581|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|423860|Other transport. goods merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2007|Reference year 2007|193||28829930||69||941228||227100||14049|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238601|Aircraft and aeronautical equip. and supp. merchant wholesalers|00|Wholesale Trade|001|All firms|||2007|Reference year 2007|1668||35662151||100||1679186||396573||27086|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238601|Aircraft and aeronautical equip. and supp. merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2007|Reference year 2007|40||13827352||38.8||180931||44609||2668|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238601|Aircraft and aeronautical equip. and supp. merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2007|Reference year 2007|68||17373372||48.7||331293||80025||4784|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238601|Aircraft and aeronautical equip. and supp. merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2007|Reference year 2007|106||22889356||64.2||603425||140357||8861|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238601|Aircraft and aeronautical equip. and supp. merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2007|Reference year 2007|163||27371118||76.8||831762||197802||12070|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238602|Marine machinery, equipment, and supplies merchant wholesalers|00|Wholesale Trade|001|All firms|||2007|Reference year 2007|506||2804180||100||315966||74078||6183|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238602|Marine machinery, equipment, and supplies merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2007|Reference year 2007|20||770401||27.5||71540||15911||1256|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238602|Marine machinery, equipment, and supplies merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2007|Reference year 2007|38||1031881||36.8||95975||22141||1620|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238602|Marine machinery, equipment, and supplies merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2007|Reference year 2007|56||1455034||51.9||140019||32934||2625|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238602|Marine machinery, equipment, and supplies merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2007|Reference year 2007|94||1947937||69.5||207051||48173||3730|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238603|Other transportation equipment and supplies merchant wholesalers|00|Wholesale Trade|001|All firms|||2007|Reference year 2007|407||3314648||100||260195||62670||5116|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238603|Other transportation equipment and supplies merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2007|Reference year 2007|14||1244465||37.5||57005||17060||843|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238603|Other transportation equipment and supplies merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2007|Reference year 2007|23||1651390||49.8||96565||26578||1646|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238603|Other transportation equipment and supplies merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2007|Reference year 2007|56||2120221||64||132995||35155||2349|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4238603|Other transportation equipment and supplies merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2007|Reference year 2007|102||2629470||79.3||183363||45460||3273|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4239|Miscellaneous durable goods merchant wholesalers|00|Wholesale Trade|001|All firms|||2007|Reference year 2007|34235||235683865||100||15555366||3673150||347209|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4239|Miscellaneous durable goods merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2007|Reference year 2007|55||20427439||8.7||220150||54921||2874|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4239|Miscellaneous durable goods merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2007|Reference year 2007|112||32600002||13.8||630552||163562||7915|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4239|Miscellaneous durable goods merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2007|Reference year 2007|509||49206424||20.9||1299366||309148||19548|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4239|Miscellaneous durable goods merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2007|Reference year 2007|795||69208046||29.4||2285794||550613||38776|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42391|Sporting and recreational goods and supplies merchant wholesalers|00|Wholesale Trade|001|All firms|||2007|Reference year 2007|6278||34591455||100||2674441||640079||58381|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42391|Sporting and recreational goods and supplies merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2007|Reference year 2007|219||3869593||11.2||188759||48749||3294|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42391|Sporting and recreational goods and supplies merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2007|Reference year 2007|224||5782202||16.7||268282||65547||4439|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42391|Sporting and recreational goods and supplies merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2007|Reference year 2007|257||9881983||28.6||491412||121781||7755|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42391|Sporting and recreational goods and supplies merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2007|Reference year 2007|384||15085061||43.6||789029||197489||13740|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|423910|Sporting and recreational goods and supplies merchant wholesalers|00|Wholesale Trade|001|All firms|||2007|Reference year 2007|6278||34591455||100||2674441||640079||58381|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|423910|Sporting and recreational goods and supplies merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2007|Reference year 2007|219||3869593||11.2||188759||48749||3294|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|423910|Sporting and recreational goods and supplies merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2007|Reference year 2007|224||5782202||16.7||268282||65547||4439|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|423910|Sporting and recreational goods and supplies merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2007|Reference year 2007|257||9881983||28.6||491412||121781||7755|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|423910|Sporting and recreational goods and supplies merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2007|Reference year 2007|384||15085061||43.6||789029||197489||13740|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42392|Toy and hobby goods and supplies merchant wholesalers|00|Wholesale Trade|001|All firms|||2007|Reference year 2007|2504||26105157||100||1746183||443088||34990|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42392|Toy and hobby goods and supplies merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2007|Reference year 2007|11||11471626||43.9||413241||115797||4397|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42392|Toy and hobby goods and supplies merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2007|Reference year 2007|16||13119882||50.3||495052||137921||5312|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42392|Toy and hobby goods and supplies merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2007|Reference year 2007|37||15535883||59.5||627885||172521||8027|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42392|Toy and hobby goods and supplies merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2007|Reference year 2007|77||18347307||70.3||849929||225949||12505|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|423920|Toy and hobby goods and supplies merchant wholesalers|00|Wholesale Trade|001|All firms|||2007|Reference year 2007|2504||26105157||100||1746183||443088||34990|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|423920|Toy and hobby goods and supplies merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2007|Reference year 2007|11||11471626||43.9||413241||115797||4397|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|423920|Toy and hobby goods and supplies merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2007|Reference year 2007|16||13119882||50.3||495052||137921||5312|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|423920|Toy and hobby goods and supplies merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2007|Reference year 2007|37||15535883||59.5||627885||172521||8027|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|423920|Toy and hobby goods and supplies merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2007|Reference year 2007|77||18347307||70.3||849929||225949||12505|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42393|Recyclable material merchant wholesalers|00|Wholesale Trade|001|All firms|||2007|Reference year 2007|7377||80130960||100||4451467||996723||104671|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42393|Recyclable material merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2007|Reference year 2007|176||12904055||16.1||344604||74264||6234|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42393|Recyclable material merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2007|Reference year 2007|216||18737241||23.4||448587||96148||8130|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42393|Recyclable material merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2007|Reference year 2007|333||26381602||32.9||652284||149501||12372|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42393|Recyclable material merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2007|Reference year 2007|476||34932421||43.6||938340||215049||18249|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|423930|Recyclable material merchant wholesalers|00|Wholesale Trade|001|All firms|||2007|Reference year 2007|7377||80130960||100||4451467||996723||104671|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|423930|Recyclable material merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2007|Reference year 2007|176||12904055||16.1||344604||74264||6234|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|423930|Recyclable material merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2007|Reference year 2007|216||18737241||23.4||448587||96148||8130|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|423930|Recyclable material merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2007|Reference year 2007|333||26381602||32.9||652284||149501||12372|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|423930|Recyclable material merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2007|Reference year 2007|476||34932421||43.6||938340||215049||18249|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4239301|Iron and steel scrap merchant wholesalers- processors and dealers|00|Wholesale Trade|001|All firms|||2007|Reference year 2007|2747||40604443||100||1993242||457801||45992|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4239301|Iron and steel scrap merchant wholesalers- processors and dealers|00|Wholesale Trade|804|4 largest firms|||2007|Reference year 2007|90||11204148||27.6||158651||38161||2675|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4239301|Iron and steel scrap merchant wholesalers- processors and dealers|00|Wholesale Trade|808|8 largest firms|||2007|Reference year 2007|172||15581058||38.4||328526||74956||6275|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4239301|Iron and steel scrap merchant wholesalers- processors and dealers|00|Wholesale Trade|820|20 largest firms|||2007|Reference year 2007|267||20532828||50.6||500581||120686||9911|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4239301|Iron and steel scrap merchant wholesalers- processors and dealers|00|Wholesale Trade|850|50 largest firms|||2007|Reference year 2007|371||25761478||63.4||814441||191743||15450|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42393011|Iron and steel scrap merchant wholesalers- (power) processors|00|Wholesale Trade|001|All firms|||2007|Reference year 2007|1838||28483612||100||1645833||376697||37323|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42393011|Iron and steel scrap merchant wholesalers- (power) processors|00|Wholesale Trade|804|4 largest firms|||2007|Reference year 2007|90||6146513||21.6||209629||47532||3607|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42393011|Iron and steel scrap merchant wholesalers- (power) processors|00|Wholesale Trade|808|8 largest firms|||2007|Reference year 2007|151||9335191||32.8||317135||73780||6287|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42393011|Iron and steel scrap merchant wholesalers- (power) processors|00|Wholesale Trade|820|20 largest firms|||2007|Reference year 2007|228||13473296||47.3||482199||114969||9779|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42393011|Iron and steel scrap merchant wholesalers- (power) processors|00|Wholesale Trade|850|50 largest firms|||2007|Reference year 2007|327||17701514||62.1||768802||178899||14872|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42393012|Iron and steel scrap merchant wholesalers- (nonpower) processors|00|Wholesale Trade|001|All firms|||2007|Reference year 2007|909||12120831||100||347409||81104||8669|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42393012|Iron and steel scrap merchant wholesalers- (nonpower) processors|00|Wholesale Trade|804|4 largest firms|||2007|Reference year 2007|30||7400591||61.1||38746||9492||430|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42393012|Iron and steel scrap merchant wholesalers- (nonpower) processors|00|Wholesale Trade|808|8 largest firms|||2007|Reference year 2007|35||8238222||68||69501||15720||1002|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42393012|Iron and steel scrap merchant wholesalers- (nonpower) processors|00|Wholesale Trade|820|20 largest firms|||2007|Reference year 2007|57||9068292||74.8||103679||25001||1632|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|42393012|Iron and steel scrap merchant wholesalers- (nonpower) processors|00|Wholesale Trade|850|50 largest firms|||2007|Reference year 2007|92||9952242||82.1||157533||37714||2711|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4239302|Recyclable paper and paperboard merchant wholesalers|00|Wholesale Trade|001|All firms|||2007|Reference year 2007|1005||7807147||100||575358||134950||14616|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4239302|Recyclable paper and paperboard merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2007|Reference year 2007|53||2085708||26.7||51768||13841||1491|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4239302|Recyclable paper and paperboard merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2007|Reference year 2007|104||2797191||35.8||81604||21589||2224|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4239302|Recyclable paper and paperboard merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2007|Reference year 2007|158||3863280||49.5||137217||34097||3336|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4239302|Recyclable paper and paperboard merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2007|Reference year 2007|244||5068066||64.9||235794||56310||5649|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4239303|Other recyclable material merchant wholesalers|00|Wholesale Trade|001|All firms|||2007|Reference year 2007|3625||31719370||100||1882867||403972||44063|
01|United States|00|01000US|United States|EC|Economic Census|42|Wholesale trade|4239303|Other recyclable material merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2007|Reference year 2007|39||3773320||11.9||93822||17023||1655|
