GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2002|NAICS2002_MEANING|OPTAX|OPTAX_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|VALPCT|VALPCT_F|PAYANT|PAYANT_F|PAYQ1T|PAYQ1T_F|EMP|EMP_F 
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4239906|Other durable goods merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2002|Reference year 2002|24||1787348||18||112501||26538||1612|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4239906|Other durable goods merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2002|Reference year 2002|31||2499347||25.1||179374||44041||3039|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4239906|Other durable goods merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2002|Reference year 2002|61||3670735||36.9||280587||67496||5206|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4239906|Other durable goods merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2002|Reference year 2002|102||4859033||48.8||389451||95291||8120|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424|Nondurable goods merchant wholesalers|00|Wholesale Trade|001|All firms|||2002|Reference year 2002|142661||1980329666||100||92564262||22559346||2272823|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424|Nondurable goods merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2002|Reference year 2002|614||171721008||8.7||1083474||267922||27388|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424|Nondurable goods merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2002|Reference year 2002|988||281811276||14.2||3977213||1014076||81847|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424|Nondurable goods merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2002|Reference year 2002|2265||471765329||23.8||8936567||2264155||184485|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424|Nondurable goods merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2002|Reference year 2002|4292||710920078||35.9||14627148||3795225||298195|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4241|Paper & paper product merchant wholesalers|00|Wholesale Trade|001|All firms|||2002|Reference year 2002|13395||114410461||100||8162837||2049398||208974|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4241|Paper & paper product merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2002|Reference year 2002|447||23647851||20.7||1055762||279387||19429|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4241|Paper & paper product merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2002|Reference year 2002|654||36518270||31.9||1696067||448065||34234|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4241|Paper & paper product merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2002|Reference year 2002|1027||54957733||48||2437682||642791||76166|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4241|Paper & paper product merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2002|Reference year 2002|1499||70662676||61.8||3209185||846018||88580|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42411|Printing & writing paper merchant wholesalers|00|Wholesale Trade|001|All firms|||2002|Reference year 2002|1839||34446174||100||1544423||392200||27981|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42411|Printing & writing paper merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2002|Reference year 2002|241||13026417||37.8||541636||138953||9276|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42411|Printing & writing paper merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2002|Reference year 2002|301||17221101||50||631269||161555||10431|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42411|Printing & writing paper merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2002|Reference year 2002|494||25330986||73.5||849136||220897||13645|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42411|Printing & writing paper merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2002|Reference year 2002|691||29942023||86.9||1136449||292903||18964|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424110|Printing & writing paper merchant wholesalers|00|Wholesale Trade|001|All firms|||2002|Reference year 2002|1839||34446174||100||1544423||392200||27981|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424110|Printing & writing paper merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2002|Reference year 2002|241||13026417||37.8||541636||138953||9276|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424110|Printing & writing paper merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2002|Reference year 2002|301||17221101||50||631269||161555||10431|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424110|Printing & writing paper merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2002|Reference year 2002|494||25330986||73.5||849136||220897||13645|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424110|Printing & writing paper merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2002|Reference year 2002|691||29942023||86.9||1136449||292903||18964|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42412|Stationery & office supplies merchant wholesalers|00|Wholesale Trade|001|All firms|||2002|Reference year 2002|6887||34477603||100||3616045||917488||115373|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42412|Stationery & office supplies merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2002|Reference year 2002|246||12024031||34.9||953057||250176||34568|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42412|Stationery & office supplies merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2002|Reference year 2002|459||17409852||50.5||1340068||352735||57394|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42412|Stationery & office supplies merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2002|Reference year 2002|661||21171455||61.4||1620012||427486||62705|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42412|Stationery & office supplies merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2002|Reference year 2002|825||23348883||67.7||1824162||479942||67052|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424120|Stationery & office supplies merchant wholesalers|00|Wholesale Trade|001|All firms|||2002|Reference year 2002|6887||34477603||100||3616045||917488||115373|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424120|Stationery & office supplies merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2002|Reference year 2002|246||12024031||34.9||953057||250176||34568|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424120|Stationery & office supplies merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2002|Reference year 2002|459||17409852||50.5||1340068||352735||57394|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424120|Stationery & office supplies merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2002|Reference year 2002|661||21171455||61.4||1620012||427486||62705|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424120|Stationery & office supplies merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2002|Reference year 2002|825||23348883||67.7||1824162||479942||67052|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42413|Industrial & personal serv paper merchant wholesalers|00|Wholesale Trade|001|All firms|||2002|Reference year 2002|4669||45486684||100||3002369||739710||65620|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42413|Industrial & personal serv paper merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2002|Reference year 2002|149||13358866||29.4||397242||110323||6653|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42413|Industrial & personal serv paper merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2002|Reference year 2002|192||18746749||41.2||486087||135228||8105|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42413|Industrial & personal serv paper merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2002|Reference year 2002|298||24003891||52.8||733173||195472||12336|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42413|Industrial & personal serv paper merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2002|Reference year 2002|419||27989798||61.5||1034722||266792||18331|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424130|Industrial & personal serv paper merchant wholesalers|00|Wholesale Trade|001|All firms|||2002|Reference year 2002|4669||45486684||100||3002369||739710||65620|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424130|Industrial & personal serv paper merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2002|Reference year 2002|149||13358866||29.4||397242||110323||6653|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424130|Industrial & personal serv paper merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2002|Reference year 2002|192||18746749||41.2||486087||135228||8105|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424130|Industrial & personal serv paper merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2002|Reference year 2002|298||24003891||52.8||733173||195472||12336|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424130|Industrial & personal serv paper merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2002|Reference year 2002|419||27989798||61.5||1034722||266792||18331|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4242|Drugs & druggists' sundries merchant wholesalers|00|Wholesale Trade|001|All firms|||2002|Reference year 2002|7729||386857851||100||13795017||3463944||233856|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4242|Drugs & druggists' sundries merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2002|Reference year 2002|479||164748385||42.6||1221754||326539||26884|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4242|Drugs & druggists' sundries merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2002|Reference year 2002|583||222651028||57.6||3011646||795707||51383|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4242|Drugs & druggists' sundries merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2002|Reference year 2002|699||279197126||72.2||5025568||1363541||79988|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4242|Drugs & druggists' sundries merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2002|Reference year 2002|889||325444493||84.1||8003517||2076505||116774|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42421|Drugs & druggists' sundries merchant wholesalers|00|Wholesale Trade|001|All firms|||2002|Reference year 2002|7729||386857851||100||13795017||3463944||233856|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42421|Drugs & druggists' sundries merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2002|Reference year 2002|479||164748385||42.6||1221754||326539||26884|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42421|Drugs & druggists' sundries merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2002|Reference year 2002|583||222651028||57.6||3011646||795707||51383|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42421|Drugs & druggists' sundries merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2002|Reference year 2002|699||279197126||72.2||5025568||1363541||79988|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42421|Drugs & druggists' sundries merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2002|Reference year 2002|889||325444493||84.1||8003517||2076505||116774|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424210|Drugs & druggists' sundries merchant wholesalers|00|Wholesale Trade|001|All firms|||2002|Reference year 2002|7729||386857851||100||13795017||3463944||233856|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424210|Drugs & druggists' sundries merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2002|Reference year 2002|479||164748385||42.6||1221754||326539||26884|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424210|Drugs & druggists' sundries merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2002|Reference year 2002|583||222651028||57.6||3011646||795707||51383|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424210|Drugs & druggists' sundries merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2002|Reference year 2002|699||279197126||72.2||5025568||1363541||79988|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424210|Drugs & druggists' sundries merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2002|Reference year 2002|889||325444493||84.1||8003517||2076505||116774|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4242101|General-line drugs merchant wholesalers|00|Wholesale Trade|001|All firms|||2002|Reference year 2002|3873||184687648||100||3694621||859102||79660|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4242101|General-line drugs merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2002|Reference year 2002|214||129045909||69.9||791088||188448||17764|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4242101|General-line drugs merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2002|Reference year 2002|225||138789838||75.1||877831||211510||19712|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4242101|General-line drugs merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2002|Reference year 2002|248||152748473||82.7||1399350||310260||25527|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4242101|General-line drugs merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2002|Reference year 2002|376||165669583||89.7||1892598||423148||35519|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4242102|Specialty-line drugs merchant wholesalers|00|Wholesale Trade|001|All firms|||2002|Reference year 2002|3856||202170203||100||10100396||2604842||154196|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4242102|Specialty-line drugs merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2002|Reference year 2002|134||76706533||37.9||1853342||524895||25575|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4242102|Specialty-line drugs merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2002|Reference year 2002|164||107497270||53.2||3062389||850062||41724|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4242102|Specialty-line drugs merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2002|Reference year 2002|490||147922957||73.2||4753709||1304323||66671|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4242102|Specialty-line drugs merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2002|Reference year 2002|649||178120660||88.1||7362587||1939545||98760|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4243|Apparel, piece goods, & notions merchant wholesalers|00|Wholesale Trade|001|All firms|||2002|Reference year 2002|17758||118346385||100||8770360||2071509||207115|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4243|Apparel, piece goods, & notions merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2002|Reference year 2002|120||11289207||9.5||463311||127904||11650|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4243|Apparel, piece goods, & notions merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2002|Reference year 2002|183||17574801||14.9||570898||157676||13874|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4243|Apparel, piece goods, & notions merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2002|Reference year 2002|269||28446347||24||1195443||305992||27646|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4243|Apparel, piece goods, & notions merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2002|Reference year 2002|381||40050176||33.8||1855361||480142||38492|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42431|Piece goods, notions, oth dry gd merchant wholesalers|00|Wholesale Trade|001|All firms|||2002|Reference year 2002|4417||16382519||100||1383683||321106||34768|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42431|Piece goods, notions, oth dry gd merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2002|Reference year 2002|19||1535201||9.4||34938||10410||667|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42431|Piece goods, notions, oth dry gd merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2002|Reference year 2002|59||2425444||14.8||69901||17886||1260|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42431|Piece goods, notions, oth dry gd merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2002|Reference year 2002|135||4195003||25.6||211560||47392||3520|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42431|Piece goods, notions, oth dry gd merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2002|Reference year 2002|244||6211447||37.9||327662||76052||6037|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424310|Piece goods, notions, oth dry gd merchant wholesalers|00|Wholesale Trade|001|All firms|||2002|Reference year 2002|4417||16382519||100||1383683||321106||34768|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424310|Piece goods, notions, oth dry gd merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2002|Reference year 2002|19||1535201||9.4||34938||10410||667|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424310|Piece goods, notions, oth dry gd merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2002|Reference year 2002|59||2425444||14.8||69901||17886||1260|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424310|Piece goods, notions, oth dry gd merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2002|Reference year 2002|135||4195003||25.6||211560||47392||3520|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424310|Piece goods, notions, oth dry gd merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2002|Reference year 2002|244||6211447||37.9||327662||76052||6037|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4243101|Piece goods merchant wholesalers - jobbers|00|Wholesale Trade|001|All firms|||2002|Reference year 2002|3269||13586482||100||1062956||246059||25484|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4243101|Piece goods merchant wholesalers - jobbers|00|Wholesale Trade|804|4 largest firms|||2002|Reference year 2002|19||1535201||11.3||34938||10410||667|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4243101|Piece goods merchant wholesalers - jobbers|00|Wholesale Trade|808|8 largest firms|||2002|Reference year 2002|53||2375552||17.5||74338||14966||1071|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4243101|Piece goods merchant wholesalers - jobbers|00|Wholesale Trade|820|20 largest firms|||2002|Reference year 2002|127||3959698||29.1||206157||46326||3580|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4243101|Piece goods merchant wholesalers - jobbers|00|Wholesale Trade|850|50 largest firms|||2002|Reference year 2002|229||5771211||42.5||306202||70025||5555|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4243102|Notions & other dry goods merchant wholesalers|00|Wholesale Trade|001|All firms|||2002|Reference year 2002|1148||2796037||100||320727||75047||9284|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4243102|Notions & other dry goods merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2002|Reference year 2002|11||522995||18.7||27351||6642||489|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4243102|Notions & other dry goods merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2002|Reference year 2002|17||716735||25.6||46405||11500||1079|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4243102|Notions & other dry goods merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2002|Reference year 2002|49||1005360||36||76109||17742||1877|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4243102|Notions & other dry goods merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2002|Reference year 2002|82||1393631||49.8||118626||28303||2980|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42432|Men's & boys' clothing & access merchant wholesalers|00|Wholesale Trade|001|All firms|||2002|Reference year 2002|4472||34053052||100||2446726||586394||66189|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42432|Men's & boys' clothing & access merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2002|Reference year 2002|30||5589565||16.4||211258||54948||5566|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42432|Men's & boys' clothing & access merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2002|Reference year 2002|53||8684260||25.5||421415||109767||11929|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42432|Men's & boys' clothing & access merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2002|Reference year 2002|122||13082436||38.4||638994||167664||17136|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42432|Men's & boys' clothing & access merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2002|Reference year 2002|206||17574845||51.6||911300||233869||23144|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424320|Men's & boys' clothing & access merchant wholesalers|00|Wholesale Trade|001|All firms|||2002|Reference year 2002|4472||34053052||100||2446726||586394||66189|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424320|Men's & boys' clothing & access merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2002|Reference year 2002|30||5589565||16.4||211258||54948||5566|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424320|Men's & boys' clothing & access merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2002|Reference year 2002|53||8684260||25.5||421415||109767||11929|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424320|Men's & boys' clothing & access merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2002|Reference year 2002|122||13082436||38.4||638994||167664||17136|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424320|Men's & boys' clothing & access merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2002|Reference year 2002|206||17574845||51.6||911300||233869||23144|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42433|Women's & child clthng & access merchant wholesalers|00|Wholesale Trade|001|All firms|||2002|Reference year 2002|7144||46834782||100||3543461||822857||79193|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42433|Women's & child clthng & access merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2002|Reference year 2002|76||6867169||14.7||244888||64000||4753|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42433|Women's & child clthng & access merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2002|Reference year 2002|102||9763503||20.8||395731||96613||7934|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42433|Women's & child clthng & access merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2002|Reference year 2002|128||14004993||29.9||605066||147078||11018|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42433|Women's & child clthng & access merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2002|Reference year 2002|175||18761073||40.1||994871||242334||17738|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424330|Women's & child clthng & access merchant wholesalers|00|Wholesale Trade|001|All firms|||2002|Reference year 2002|7144||46834782||100||3543461||822857||79193|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424330|Women's & child clthng & access merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2002|Reference year 2002|76||6867169||14.7||244888||64000||4753|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424330|Women's & child clthng & access merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2002|Reference year 2002|102||9763503||20.8||395731||96613||7934|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424330|Women's & child clthng & access merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2002|Reference year 2002|128||14004993||29.9||605066||147078||11018|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424330|Women's & child clthng & access merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2002|Reference year 2002|175||18761073||40.1||994871||242334||17738|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42434|Footwear merchant wholesalers|00|Wholesale Trade|001|All firms|||2002|Reference year 2002|1725||21076032||100||1396490||341152||26965|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42434|Footwear merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2002|Reference year 2002|72||6797608||32.3||249276||66436||5748|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42434|Footwear merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2002|Reference year 2002|78||9264019||44||402726||107792||7581|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42434|Footwear merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2002|Reference year 2002|101||12047699||57.2||590862||154774||10361|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|42434|Footwear merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2002|Reference year 2002|139||15233169||72.3||871962||221507||14609|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424340|Footwear merchant wholesalers|00|Wholesale Trade|001|All firms|||2002|Reference year 2002|1725||21076032||100||1396490||341152||26965|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424340|Footwear merchant wholesalers|00|Wholesale Trade|804|4 largest firms|||2002|Reference year 2002|72||6797608||32.3||249276||66436||5748|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424340|Footwear merchant wholesalers|00|Wholesale Trade|808|8 largest firms|||2002|Reference year 2002|78||9264019||44||402726||107792||7581|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424340|Footwear merchant wholesalers|00|Wholesale Trade|820|20 largest firms|||2002|Reference year 2002|101||12047699||57.2||590862||154774||10361|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|424340|Footwear merchant wholesalers|00|Wholesale Trade|850|50 largest firms|||2002|Reference year 2002|139||15233169||72.3||871962||221507||14609|
01|United States|00|01000US|United States|EC|2002 Economic Census|42|Wholesale trade|4244|Grocery & related product merchant wholesalers|00|Wholesale Trade|001|All firms|||2002|Reference year 2002|35650||511438047||100||27851835||6667681||761492|
