GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|OPTAX|OPTAX_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|VAL_PCT|VAL_PCT_F|PAYANN|PAYANN_F|PAYQTR1|PAYQTR1_F|EMP|EMP_F 
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7139908|All other miscellaneous amusement and recreation services|A|All establishments|850|50 largest firms|||2007|Reference year 2007|195||722107||14.1||182336||40362||6466|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71|Arts, entertainment, and recreation|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|100656||151957979||100||45915953||10645254||1496869|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71|Arts, entertainment, and recreation|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|201||10678737||7||1609203||406163||60641|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71|Arts, entertainment, and recreation|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|983||14987755||9.9||2807566||714549||111767|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71|Arts, entertainment, and recreation|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|1283||23737739||15.6||4476485||1139620||182893|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71|Arts, entertainment, and recreation|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|2280||36679337||24.1||7286703||1741211||277463|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711|Performing arts, spectator sports, and related industries|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|37383||68290829||100||24965839||5670178||327781|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711|Performing arts, spectator sports, and related industries|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|193||4913186||7.2||761001||222373||13167|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711|Performing arts, spectator sports, and related industries|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|287||7081455||10.4||1093750||315142||34408|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711|Performing arts, spectator sports, and related industries|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|338||11812775||17.3||2640958||590125||52279|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711|Performing arts, spectator sports, and related industries|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|410||19258317||28.2||6325346||1453532||74359|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111|Performing arts companies|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|4899||8001509||100||1971822||407038||53728|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111|Performing arts companies|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|21||1301430||16.3||368382||93289||9460|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111|Performing arts companies|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|36||1579238||19.7||413756||102036||11203|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111|Performing arts companies|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|52||2235455||27.9||535110||125404||13478|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111|Performing arts companies|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|84||3173231||39.7||739274||168543||16221|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71111|Theater companies and dinner theaters|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|1381||3840676||100||961903||226810||31044|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71111|Theater companies and dinner theaters|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|25||810176||21.1||204624||50560||4051|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71111|Theater companies and dinner theaters|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|32||1081679||28.2||246893||58999||5488|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71111|Theater companies and dinner theaters|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|50||1678864||43.7||363676||87646||8274|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71111|Theater companies and dinner theaters|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|84||2365502||61.6||523643||122518||11905|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711110|Theater companies and dinner theaters|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|1381||3840676||100||961903||226810||31044|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711110|Theater companies and dinner theaters|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|25||810176||21.1||204624||50560||4051|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711110|Theater companies and dinner theaters|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|32||1081679||28.2||246893||58999||5488|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711110|Theater companies and dinner theaters|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|50||1678864||43.7||363676||87646||8274|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711110|Theater companies and dinner theaters|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|84||2365502||61.6||523643||122518||11905|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111101|Opera companies|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|10||0|D|0|D|0|D|0|D|0|c
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111101|Opera companies|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|4||0|D|0|D|0|D|0|D|0|c
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111101|Opera companies|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|8||0|D|0|D|0|D|0|D|0|c
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111101|Opera companies|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|10||0|D|0|D|0|D|0|D|0|c
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111101|Opera companies|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|10||0|D|0|D|0|D|0|D|0|c
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111102|Theater companies|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|1205||0|D|0|D|0|D|0|D|0|j
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111102|Theater companies|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|10||0|D|0|D|0|D|0|D|0|h
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111102|Theater companies|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|23||0|D|0|D|0|D|0|D|0|h
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111102|Theater companies|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|39||0|D|0|D|0|D|0|D|0|i
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111102|Theater companies|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|69||0|D|0|D|0|D|0|D|0|i
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111103|Dinner theaters|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|166||0|D|0|D|0|D|0|D|0|j
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111103|Dinner theaters|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|14||0|D|0|D|0|D|0|D|0|h
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111103|Dinner theaters|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|19||0|D|0|D|0|D|0|D|0|h
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111103|Dinner theaters|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|33||0|D|0|D|0|D|0|D|0|i
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111103|Dinner theaters|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|63||0|D|0|D|0|D|0|D|0|i
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71112|Dance companies|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|118||64510||100||19230||4634||844|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71112|Dance companies|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|4||30815||47.8||9854||2440||471|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71112|Dance companies|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|8||40496||62.8||11957||3074||549|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71112|Dance companies|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|20||51037||79.1||15428||3723||674|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71112|Dance companies|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|50||60276||93.4||17962||4369||759|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711120|Dance companies|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|118||64510||100||19230||4634||844|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711120|Dance companies|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|4||30815||47.8||9854||2440||471|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711120|Dance companies|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|8||40496||62.8||11957||3074||549|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711120|Dance companies|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|20||51037||79.1||15428||3723||674|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711120|Dance companies|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|50||60276||93.4||17962||4369||759|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71113|Musical groups and artists|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|3053||3165966||100||740541||116478||13562|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71113|Musical groups and artists|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|4||200311||6.3||56872||7277||88|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71113|Musical groups and artists|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|8||329424||10.4||86757||8283||190|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71113|Musical groups and artists|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|20||615813||19.5||144007||14563||878|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71113|Musical groups and artists|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|51||1033127||32.6||196176||22794||1635|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711130|Musical groups and artists|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|3053||3165966||100||740541||116478||13562|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711130|Musical groups and artists|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|4||200311||6.3||56872||7277||88|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711130|Musical groups and artists|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|8||329424||10.4||86757||8283||190|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711130|Musical groups and artists|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|20||615813||19.5||144007||14563||878|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711130|Musical groups and artists|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|51||1033127||32.6||196176||22794||1635|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111301|Symphony orchestras and chamber music organizations|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|46||30945||100||9593||1311||464|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111301|Symphony orchestras and chamber music organizations|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|4||18867||61||4913||424||177|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111301|Symphony orchestras and chamber music organizations|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|8||24183||78.1||6486||777||208|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111301|Symphony orchestras and chamber music organizations|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|20||29216||94.4||8994||1173||426|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111301|Symphony orchestras and chamber music organizations|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|46||30945||100||9593||1311||464|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111309|Other music groups and artists|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|3007||3135021||100||730948||115167||13098|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111309|Other music groups and artists|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|4||200311||6.4||56872||7277||88|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111309|Other music groups and artists|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|8||329424||10.5||86757||8283||190|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111309|Other music groups and artists|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|20||615813||19.6||144007||14563||878|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111309|Other music groups and artists|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|51||1033127||33||196176||22794||1635|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71119|Other performing arts companies|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|347||930357||100||250148||59116||8278|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71119|Other performing arts companies|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|7||625737||67.3||183689||47660||6018|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71119|Other performing arts companies|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|11||695607||74.8||195446||49570||6167|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71119|Other performing arts companies|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|23||765851||82.3||213550||52347||6689|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71119|Other performing arts companies|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|53||837480||90||227891||55025||7415|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711190|Other performing arts companies|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|347||930357||100||250148||59116||8278|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711190|Other performing arts companies|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|7||625737||67.3||183689||47660||6018|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711190|Other performing arts companies|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|11||695607||74.8||195446||49570||6167|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711190|Other performing arts companies|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|23||765851||82.3||213550||52347||6689|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711190|Other performing arts companies|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|53||837480||90||227891||55025||7415|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111901|Circuses|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|23||0|D|0|D|0|D|0|D|0|f
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111901|Circuses|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|4||0|D|0|D|0|D|0|D|0|f
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111901|Circuses|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|8||0|D|0|D|0|D|0|D|0|f
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111901|Circuses|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|20||0|D|0|D|0|D|0|D|0|f
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111901|Circuses|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|23||0|D|0|D|0|D|0|D|0|f
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111909|Other performing arts companies (except circuses)|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|324||0|D|0|D|0|D|0|D|0|i
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111909|Other performing arts companies (except circuses)|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|6||0|D|0|D|0|D|0|D|0|i
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111909|Other performing arts companies (except circuses)|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|10||0|D|0|D|0|D|0|D|0|i
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111909|Other performing arts companies (except circuses)|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|22||0|D|0|D|0|D|0|D|0|i
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7111909|Other performing arts companies (except circuses)|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|52||0|D|0|D|0|D|0|D|0|i
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7112|Spectator sports|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|4237||30403066||100||14136103||3424896||121461|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7112|Spectator sports|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|43||2503339||8.2||273037||75606||9209|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7112|Spectator sports|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|53||4057339||13.3||881315||162495||13836|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7112|Spectator sports|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|86||7439065||24.5||2409216||480019||25176|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7112|Spectator sports|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|130||13842815||45.5||6048712||1435572||39361|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71121|Spectator sports|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|4237||30403066||100||14136103||3424896||121461|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71121|Spectator sports|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|43||2503339||8.2||273037||75606||9209|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71121|Spectator sports|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|53||4057339||13.3||881315||162495||13836|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71121|Spectator sports|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|86||7439065||24.5||2409216||480019||25176|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71121|Spectator sports|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|130||13842815||45.5||6048712||1435572||39361|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711211|Sports teams and clubs|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|814||18793501||100||11851630||2901881||50730|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711211|Sports teams and clubs|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|6||1412667||7.5||788415||84659||2287|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711211|Sports teams and clubs|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|19||2570893||13.7||1473055||286787||5624|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711211|Sports teams and clubs|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|40||5380907||28.6||3074153||585531||11027|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711211|Sports teams and clubs|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|76||11253950||59.9||6983034||1681787||21935|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7112111|Football clubs|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|103||6857281||100||4309604||1267194||11381|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7112111|Football clubs|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|4||1143440||16.7||571301||145398||1576|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7112111|Football clubs|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|8||2080710||30.3||1060268||276488||2625|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7112111|Football clubs|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|22||4580846||66.8||2681585||841078||6747|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7112111|Football clubs|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|54||6843362||99.8||4303962||1265955||11127|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7112112|Baseball clubs|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|272||6238780||100||3761041||422514||18188|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7112112|Baseball clubs|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|6||1333933||21.4||854168||115536||2805|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7112112|Baseball clubs|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|13||2286392||36.6||1413717||164175||5553|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7112112|Baseball clubs|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|33||4539323||72.8||2831692||338725||11367|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7112112|Baseball clubs|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|66||5933887||95.1||3663067||405182||15475|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7112119|Other professional sports teams and clubs|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|439||5697440||100||3780985||1212173||21161|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7112119|Other professional sports teams and clubs|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|8||872081||15.3||495838||158834||2723|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7112119|Other professional sports teams and clubs|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|17||1523078||26.7||927787||294989||3961|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7112119|Other professional sports teams and clubs|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|36||2934006||51.5||1917122||587958||7811|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7112119|Other professional sports teams and clubs|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|80||5285098||92.8||3602454||1164691||15669|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711212|Racetracks|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|692||8197374||100||1301199||310187||50488|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711212|Racetracks|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|40||2497888||30.5||270765||75042||9076|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711212|Racetracks|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|52||3887959||47.4||497182||130011||16461|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711212|Racetracks|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|71||5771140||70.4||770389||193707||26347|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|711212|Racetracks|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|117||7071697||86.3||1051078||254132||37080|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7112121|Dog racetrack operation|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|55||961732||100||200669||48786||10138|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7112121|Dog racetrack operation|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|8||630100||65.5||103883||25576||4771|
