GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|VAL_PCT|VAL_PCT_F|PAYANN|PAYANN_F|PAYQTR1|PAYQTR1_F|EMP|EMP_F 
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5324209|Computer rental and leasing|808|8 largest firms|||2007|Reference year 2007|104||873950||54.9||98761||19824||905|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5324209|Computer rental and leasing|820|20 largest firms|||2007|Reference year 2007|121||1113527||70||137783||30321||1440|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5324209|Computer rental and leasing|850|50 largest firms|||2007|Reference year 2007|161||1370344||86.1||188633||42824||2175|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53249|Other machinery rental and leasing|001|All firms|||2007|Reference year 2007|7943||19436056||100||4342141||1016814||91766|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53249|Other machinery rental and leasing|804|4 largest firms|||2007|Reference year 2007|1118||4406250||22.7||743156||180700||13721|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53249|Other machinery rental and leasing|808|8 largest firms|||2007|Reference year 2007|1346||5784421||29.8||953957||232750||18157|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53249|Other machinery rental and leasing|820|20 largest firms|||2007|Reference year 2007|1997||7957353||40.9||1522413||362250||27953|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53249|Other machinery rental and leasing|850|50 largest firms|||2007|Reference year 2007|2566||10385683||53.4||2005601||473664||39698|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|532490|Other machinery rental and leasing|001|All firms|||2007|Reference year 2007|7943||19436056||100||4342141||1016814||91766|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|532490|Other machinery rental and leasing|804|4 largest firms|||2007|Reference year 2007|1118||4406250||22.7||743156||180700||13721|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|532490|Other machinery rental and leasing|808|8 largest firms|||2007|Reference year 2007|1346||5784421||29.8||953957||232750||18157|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|532490|Other machinery rental and leasing|820|20 largest firms|||2007|Reference year 2007|1997||7957353||40.9||1522413||362250||27953|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|532490|Other machinery rental and leasing|850|50 largest firms|||2007|Reference year 2007|2566||10385683||53.4||2005601||473664||39698|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5324901|Medical equipment rental & leasing, except home health equipment|001|All firms|||2007|Reference year 2007|1507||3544395||100||810306||193817||16456|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5324901|Medical equipment rental & leasing, except home health equipment|804|4 largest firms|||2007|Reference year 2007|337||1867247||52.7||343292||82183||5614|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5324901|Medical equipment rental & leasing, except home health equipment|808|8 largest firms|||2007|Reference year 2007|465||2203304||62.2||425001||102956||7462|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5324901|Medical equipment rental & leasing, except home health equipment|820|20 largest firms|||2007|Reference year 2007|515||2512842||70.9||512187||122818||8884|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5324901|Medical equipment rental & leasing, except home health equipment|850|50 largest firms|||2007|Reference year 2007|581||2759138||77.8||571404||137167||10222|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5324902|Industrial equipment rental and leasing|001|All firms|||2007|Reference year 2007|5807||14590609||100||3188308||745995||67999|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5324902|Industrial equipment rental and leasing|804|4 largest firms|||2007|Reference year 2007|1041||3629583||24.9||608641||144824||11888|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5324902|Industrial equipment rental and leasing|808|8 largest firms|||2007|Reference year 2007|1191||4764372||32.7||843352||200712||16499|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5324902|Industrial equipment rental and leasing|820|20 largest firms|||2007|Reference year 2007|1793||6543420||44.8||1257064||300473||26025|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5324902|Industrial equipment rental and leasing|850|50 largest firms|||2007|Reference year 2007|2181||8417176||57.7||1617932||380818||33713|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5324903|Motion picture equipment rental|001|All firms|||2007|Reference year 2007|348||677342||100||181796||40626||3684|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5324903|Motion picture equipment rental|804|4 largest firms|||2007|Reference year 2007|13||137818||20.3||30768||7364||556|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5324903|Motion picture equipment rental|808|8 largest firms|||2007|Reference year 2007|19||207883||30.7||46337||11220||880|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5324903|Motion picture equipment rental|820|20 largest firms|||2007|Reference year 2007|33||348405||51.4||94351||21264||1638|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5324903|Motion picture equipment rental|850|50 largest firms|||2007|Reference year 2007|65||487752||72||129432||28817||2278|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5324909|Theatrical equipment rental|001|All firms|||2007|Reference year 2007|281||623710||100||161731||36376||3627|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5324909|Theatrical equipment rental|804|4 largest firms|||2007|Reference year 2007|13||192891||30.9||34022||7271||536|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5324909|Theatrical equipment rental|808|8 largest firms|||2007|Reference year 2007|17||245895||39.4||48243||10242||788|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5324909|Theatrical equipment rental|820|20 largest firms|||2007|Reference year 2007|33||335325||53.8||71734||15957||1354|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5324909|Theatrical equipment rental|850|50 largest firms|||2007|Reference year 2007|66||456551||73.2||109843||24866||2195|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|533|Lessors of nonfinancial intangible assets|001|All firms|||2007|Reference year 2007|2447||32936173||100||2294365||599888||29379|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|533|Lessors of nonfinancial intangible assets|804|4 largest firms|||2007|Reference year 2007|7||11028925||33.5||9287||2740||85|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|533|Lessors of nonfinancial intangible assets|808|8 largest firms|||2007|Reference year 2007|18||14726129||44.7||308495||75766||2730|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|533|Lessors of nonfinancial intangible assets|820|20 largest firms|||2007|Reference year 2007|36||20042101||60.9||421565||103043||4040|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|533|Lessors of nonfinancial intangible assets|850|50 largest firms|||2007|Reference year 2007|76||25151178||76.4||861362||247165||7442|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5331|Lessors of nonfinancial intangible assets|001|All firms|||2007|Reference year 2007|2447||32936173||100||2294365||599888||29379|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5331|Lessors of nonfinancial intangible assets|804|4 largest firms|||2007|Reference year 2007|7||11028925||33.5||9287||2740||85|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5331|Lessors of nonfinancial intangible assets|808|8 largest firms|||2007|Reference year 2007|18||14726129||44.7||308495||75766||2730|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5331|Lessors of nonfinancial intangible assets|820|20 largest firms|||2007|Reference year 2007|36||20042101||60.9||421565||103043||4040|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5331|Lessors of nonfinancial intangible assets|850|50 largest firms|||2007|Reference year 2007|76||25151178||76.4||861362||247165||7442|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53311|Lessors of nonfinancial intangible assets|001|All firms|||2007|Reference year 2007|2447||32936173||100||2294365||599888||29379|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53311|Lessors of nonfinancial intangible assets|804|4 largest firms|||2007|Reference year 2007|7||11028925||33.5||9287||2740||85|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53311|Lessors of nonfinancial intangible assets|808|8 largest firms|||2007|Reference year 2007|18||14726129||44.7||308495||75766||2730|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53311|Lessors of nonfinancial intangible assets|820|20 largest firms|||2007|Reference year 2007|36||20042101||60.9||421565||103043||4040|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53311|Lessors of nonfinancial intangible assets|850|50 largest firms|||2007|Reference year 2007|76||25151178||76.4||861362||247165||7442|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|533110|Lessors of nonfinancial intangible assets|001|All firms|||2007|Reference year 2007|2447||32936173||100||2294365||599888||29379|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|533110|Lessors of nonfinancial intangible assets|804|4 largest firms|||2007|Reference year 2007|7||11028925||33.5||9287||2740||85|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|533110|Lessors of nonfinancial intangible assets|808|8 largest firms|||2007|Reference year 2007|18||14726129||44.7||308495||75766||2730|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|533110|Lessors of nonfinancial intangible assets|820|20 largest firms|||2007|Reference year 2007|36||20042101||60.9||421565||103043||4040|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|533110|Lessors of nonfinancial intangible assets|850|50 largest firms|||2007|Reference year 2007|76||25151178||76.4||861362||247165||7442|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5331101|Oil royalty trading companies|001|All firms|||2007|Reference year 2007|531||1260055||100||92634||21260||1485|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5331101|Oil royalty trading companies|804|4 largest firms|||2007|Reference year 2007|11||509947||40.5||9262||1798||66|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5331101|Oil royalty trading companies|808|8 largest firms|||2007|Reference year 2007|18||666016||52.9||15016||2769||113|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5331101|Oil royalty trading companies|820|20 largest firms|||2007|Reference year 2007|30||833053||66.1||21115||4432||200|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5331101|Oil royalty trading companies|850|50 largest firms|||2007|Reference year 2007|62||994797||78.9||40343||9427||405|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5331109|Patent owners and lessors|001|All firms|||2007|Reference year 2007|1916||31676118||100||2201731||578628||27894|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5331109|Patent owners and lessors|804|4 largest firms|||2007|Reference year 2007|7||11028925||34.8||9287||2740||85|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5331109|Patent owners and lessors|808|8 largest firms|||2007|Reference year 2007|18||14726129||46.5||308495||75766||2730|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5331109|Patent owners and lessors|820|20 largest firms|||2007|Reference year 2007|36||20041579||63.3||419559||103142||4046|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5331109|Patent owners and lessors|850|50 largest firms|||2007|Reference year 2007|76||24938010||78.7||889733||253961||7937|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53|Real estate and rental and leasing|001|All firms|||2007|Reference year 2007|384297||485058597||100||84764864||21440999||2188479|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53|Real estate and rental and leasing|804|4 largest firms|||2007|Reference year 2007|3106||23326868||4.8||3036092||743186||82978|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53|Real estate and rental and leasing|808|8 largest firms|||2007|Reference year 2007|5633||40712559||8.4||4154449||1040568||118242|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53|Real estate and rental and leasing|820|20 largest firms|||2007|Reference year 2007|24730||79178698||16.3||10588076||2772519||285913|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53|Real estate and rental and leasing|850|50 largest firms|||2007|Reference year 2007|34821||126629586||26.1||15276995||4001644||393809|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|531|Real estate|001|All firms|||2007|Reference year 2007|316730||330437404||100||61347040||15739251||1528976|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|531|Real estate|804|4 largest firms|||2007|Reference year 2007|3990||17218535||5.2||2945704||779406||36965|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|531|Real estate|808|8 largest firms|||2007|Reference year 2007|5605||28774988||8.7||3590203||1038921||47216|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|531|Real estate|820|20 largest firms|||2007|Reference year 2007|9276||48231050||14.6||5611497||1614166||85310|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|531|Real estate|850|50 largest firms|||2007|Reference year 2007|11470||71246626||21.6||8071544||2373943||122144|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311|Lessors of real estate|001|All firms|||2007|Reference year 2007|121296||180650546||100||18952487||5149673||541676|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311|Lessors of real estate|804|4 largest firms|||2007|Reference year 2007|2164||14573119||8.1||794626||266005||16528|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311|Lessors of real estate|808|8 largest firms|||2007|Reference year 2007|2268||22899919||12.7||1185117||413971||19348|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311|Lessors of real estate|820|20 largest firms|||2007|Reference year 2007|6070||38229746||21.2||2517573||811972||43801|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311|Lessors of real estate|850|50 largest firms|||2007|Reference year 2007|7894||56676098||31.4||4294095||1397637||66889|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53111|Lessors of residential buildings and dwellings|001|All firms|||2007|Reference year 2007|62876||67379228||100||8056948||2031767||289990|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53111|Lessors of residential buildings and dwellings|804|4 largest firms|||2007|Reference year 2007|1873||7404494||11||620682||166955||13721|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53111|Lessors of residential buildings and dwellings|808|8 largest firms|||2007|Reference year 2007|2707||10572000||15.7||1050777||317471||21754|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53111|Lessors of residential buildings and dwellings|820|20 largest firms|||2007|Reference year 2007|3385||14261640||21.2||1403670||410685||29762|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53111|Lessors of residential buildings and dwellings|850|50 largest firms|||2007|Reference year 2007|5490||18663953||27.7||1854031||524882||44813|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|531110|Lessors of residential buildings and dwellings|001|All firms|||2007|Reference year 2007|62876||67379228||100||8056948||2031767||289990|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|531110|Lessors of residential buildings and dwellings|804|4 largest firms|||2007|Reference year 2007|1873||7404494||11||620682||166955||13721|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|531110|Lessors of residential buildings and dwellings|808|8 largest firms|||2007|Reference year 2007|2707||10572000||15.7||1050777||317471||21754|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|531110|Lessors of residential buildings and dwellings|820|20 largest firms|||2007|Reference year 2007|3385||14261640||21.2||1403670||410685||29762|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|531110|Lessors of residential buildings and dwellings|850|50 largest firms|||2007|Reference year 2007|5490||18663953||27.7||1854031||524882||44813|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311101|Lessors of apartment buildings|001|All firms|||2007|Reference year 2007|48395||60966809||100||7122831||1804525||248837|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311101|Lessors of apartment buildings|804|4 largest firms|||2007|Reference year 2007|1873||7404494||12.1||620682||166955||13721|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311101|Lessors of apartment buildings|808|8 largest firms|||2007|Reference year 2007|2704||10565269||17.3||1050232||317320||21738|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311101|Lessors of apartment buildings|820|20 largest firms|||2007|Reference year 2007|3492||14242837||23.4||1417081||413865||30167|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311101|Lessors of apartment buildings|850|50 largest firms|||2007|Reference year 2007|5269||18356729||30.1||1832823||518737||44097|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311109|Lessors of dwellings other than apartment buildings|001|All firms|||2007|Reference year 2007|14481||6412419||100||934117||227242||41153|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311109|Lessors of dwellings other than apartment buildings|804|4 largest firms|||2007|Reference year 2007|113||459571||7.2||18424||4820||671|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311109|Lessors of dwellings other than apartment buildings|808|8 largest firms|||2007|Reference year 2007|127||621373||9.7||24111||6093||795|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311109|Lessors of dwellings other than apartment buildings|820|20 largest firms|||2007|Reference year 2007|217||797884||12.4||42184||10677||1417|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311109|Lessors of dwellings other than apartment buildings|850|50 largest firms|||2007|Reference year 2007|294||1066740||16.6||79146||20748||2846|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53112|Lessors of nonresidential buildings (except miniwarehouses)|001|All firms|||2007|Reference year 2007|35021||100614721||100||9256636||2720492||180540|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53112|Lessors of nonresidential buildings (except miniwarehouses)|804|4 largest firms|||2007|Reference year 2007|1220||14401484||14.3||712469||279017||11839|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53112|Lessors of nonresidential buildings (except miniwarehouses)|808|8 largest firms|||2007|Reference year 2007|1456||21172679||21||1131149||414420||16538|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53112|Lessors of nonresidential buildings (except miniwarehouses)|820|20 largest firms|||2007|Reference year 2007|1671||32693541||32.5||1893775||687920||24491|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53112|Lessors of nonresidential buildings (except miniwarehouses)|850|50 largest firms|||2007|Reference year 2007|3025||47345337||47.1||3220045||1092264||39637|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|531120|Lessors of nonresidential buildings (except miniwarehouses)|001|All firms|||2007|Reference year 2007|35021||100614721||100||9256636||2720492||180540|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|531120|Lessors of nonresidential buildings (except miniwarehouses)|804|4 largest firms|||2007|Reference year 2007|1220||14401484||14.3||712469||279017||11839|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|531120|Lessors of nonresidential buildings (except miniwarehouses)|808|8 largest firms|||2007|Reference year 2007|1456||21172679||21||1131149||414420||16538|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|531120|Lessors of nonresidential buildings (except miniwarehouses)|820|20 largest firms|||2007|Reference year 2007|1671||32693541||32.5||1893775||687920||24491|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|531120|Lessors of nonresidential buildings (except miniwarehouses)|850|50 largest firms|||2007|Reference year 2007|3025||47345337||47.1||3220045||1092264||39637|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311201|Lessors of professional and other office buildings|001|All firms|||2007|Reference year 2007|16382||48877736||100||4637913||1387371||78523|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311201|Lessors of professional and other office buildings|804|4 largest firms|||2007|Reference year 2007|756||9244907||18.9||570636||238925||6194|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311201|Lessors of professional and other office buildings|808|8 largest firms|||2007|Reference year 2007|805||13627755||27.9||887028||373750||8577|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311201|Lessors of professional and other office buildings|820|20 largest firms|||2007|Reference year 2007|1941||20097204||41.1||1649533||575764||18020|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311201|Lessors of professional and other office buildings|850|50 largest firms|||2007|Reference year 2007|2134||26958223||55.2||2164729||742780||22771|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311202|Lessors of manufacturing and industrial buildings|001|All firms|||2007|Reference year 2007|4245||9885693||100||1034364||331593||16266|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311202|Lessors of manufacturing and industrial buildings|804|4 largest firms|||2007|Reference year 2007|47||3700388||37.4||93943||37496||680|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311202|Lessors of manufacturing and industrial buildings|808|8 largest firms|||2007|Reference year 2007|52||4591261||46.4||283621||143160||1488|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311202|Lessors of manufacturing and industrial buildings|820|20 largest firms|||2007|Reference year 2007|82||5657388||57.2||384105||173936||2418|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311202|Lessors of manufacturing and industrial buildings|850|50 largest firms|||2007|Reference year 2007|160||6480708||65.6||482433||197407||3598|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311203|Lessors of shopping centers and retail stores|001|All firms|||2007|Reference year 2007|10228||34199510||100||2815452||795168||61392|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311203|Lessors of shopping centers and retail stores|804|4 largest firms|||2007|Reference year 2007|719||11268375||32.9||531371||160636||12316|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311203|Lessors of shopping centers and retail stores|808|8 largest firms|||2007|Reference year 2007|786||14577494||42.6||796561||249967||14507|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311203|Lessors of shopping centers and retail stores|820|20 largest firms|||2007|Reference year 2007|946||19298563||56.4||1121385||354865||18993|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311203|Lessors of shopping centers and retail stores|850|50 largest firms|||2007|Reference year 2007|1125||22720631||66.4||1348726||422435||22897|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311209|Lessors of other nonresidential buildings and facilities|001|All firms|||2007|Reference year 2007|4166||7651782||100||768907||206360||24359|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311209|Lessors of other nonresidential buildings and facilities|804|4 largest firms|||2007|Reference year 2007|4||2221193||29||79309||29935||205|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311209|Lessors of other nonresidential buildings and facilities|808|8 largest firms|||2007|Reference year 2007|8||3391705||44.3||123990||45390||353|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311209|Lessors of other nonresidential buildings and facilities|820|20 largest firms|||2007|Reference year 2007|33||4612729||60.3||175757||66761||798|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|5311209|Lessors of other nonresidential buildings and facilities|850|50 largest firms|||2007|Reference year 2007|82||5179488||67.7||268424||90139||2521|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53113|Lessors of miniwarehouses and self-storage units|001|All firms|||2007|Reference year 2007|14168||6550186||100||825523||200337||38000|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53113|Lessors of miniwarehouses and self-storage units|804|4 largest firms|||2007|Reference year 2007|3600||2250354||34.4||187314||49103||8386|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53113|Lessors of miniwarehouses and self-storage units|808|8 largest firms|||2007|Reference year 2007|3710||2541620||38.8||214911||56874||9276|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53113|Lessors of miniwarehouses and self-storage units|820|20 largest firms|||2007|Reference year 2007|4210||2814660||43||267047||67411||11423|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53113|Lessors of miniwarehouses and self-storage units|850|50 largest firms|||2007|Reference year 2007|4422||3069366||46.9||300673||75275||12466|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|531130|Lessors of miniwarehouses and self-storage units|001|All firms|||2007|Reference year 2007|14168||6550186||100||825523||200337||38000|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|531130|Lessors of miniwarehouses and self-storage units|804|4 largest firms|||2007|Reference year 2007|3600||2250354||34.4||187314||49103||8386|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|531130|Lessors of miniwarehouses and self-storage units|808|8 largest firms|||2007|Reference year 2007|3710||2541620||38.8||214911||56874||9276|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|531130|Lessors of miniwarehouses and self-storage units|820|20 largest firms|||2007|Reference year 2007|4210||2814660||43||267047||67411||11423|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|531130|Lessors of miniwarehouses and self-storage units|850|50 largest firms|||2007|Reference year 2007|4422||3069366||46.9||300673||75275||12466|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53119|Lessors of other real estate property|001|All firms|||2007|Reference year 2007|9231||6106411||100||813380||197077||33146|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53119|Lessors of other real estate property|804|4 largest firms|||2007|Reference year 2007|472||913581||15||83790||23503||4204|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53119|Lessors of other real estate property|808|8 largest firms|||2007|Reference year 2007|552||1133962||18.6||97040||26746||4589|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53119|Lessors of other real estate property|820|20 largest firms|||2007|Reference year 2007|744||1456983||23.9||138814||36371||5997|
01|United States|00|01000US|United States|EC|Economic Census|53|Real estate and rental and leasing|53119|Lessors of other real estate property|850|50 largest firms|||2007|Reference year 2007|864||1812006||29.7||170316||46712||7199|
