GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2002|NAICS2002_MEANING|OPTAX|OPTAX_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|VALPCT|VALPCT_F|PAYANT|PAYANT_F|PAYQ1T|PAYQ1T_F|EMP|EMP_F 
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|621991|Blood & organ banks|A|All establishments|001|All firms|||2002|Reference year 2002|1294||6561431||100||1808023||437013||54611|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|621991|Blood & organ banks|A|All establishments|804|4 largest firms|||2002|Reference year 2002|230||1912355||29.1||481763||117664||15501|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|621991|Blood & organ banks|A|All establishments|808|8 largest firms|||2002|Reference year 2002|285||2570123||39.2||644818||158627||19719|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|621991|Blood & organ banks|A|All establishments|820|20 largest firms|||2002|Reference year 2002|407||3635244||55.4||892806||219439||26650|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|621991|Blood & organ banks|A|All establishments|850|50 largest firms|||2002|Reference year 2002|692||4937948||75.3||1296871||316509||39587|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|621999|All other miscellaneous ambulatory health care services|A|All establishments|001|All firms|||2002|Reference year 2002|3666||4863121||100||1708174||406851||49584|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|621999|All other miscellaneous ambulatory health care services|A|All establishments|804|4 largest firms|||2002|Reference year 2002|524||983833||20.2||320843||80913||8051|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|621999|All other miscellaneous ambulatory health care services|A|All establishments|808|8 largest firms|||2002|Reference year 2002|647||1408375||29||422752||106093||10464|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|621999|All other miscellaneous ambulatory health care services|A|All establishments|820|20 largest firms|||2002|Reference year 2002|962||2194755||45.1||690434||171668||16416|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|621999|All other miscellaneous ambulatory health care services|A|All establishments|850|50 largest firms|||2002|Reference year 2002|1106||2958032||60.8||932510||226271||23491|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|622|Hospitals|A|All establishments|001|All firms|||2002|Reference year 2002|6411||500112841||100||197153694||48492015||5174262|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|622|Hospitals|A|All establishments|804|4 largest firms|||2002|Reference year 2002|420||44850091||9||14207188||3474921||396098|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|622|Hospitals|A|All establishments|808|8 largest firms|||2002|Reference year 2002|541||61622723||12.3||20624960||5070152||546543|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|622|Hospitals|A|All establishments|820|20 largest firms|||2002|Reference year 2002|868||94645388||18.9||32662627||8018751||858542|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|622|Hospitals|A|All establishments|850|50 largest firms|||2002|Reference year 2002|1389||142738539||28.5||50779780||12418640||1321203|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6221|General medical & surgical hospitals|A|All establishments|001|All firms|||2002|Reference year 2002|5193||469726928||100||182024348||44776030||4772422|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6221|General medical & surgical hospitals|A|All establishments|804|4 largest firms|||2002|Reference year 2002|391||44123723||9.4||13963104||3415697||389152|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6221|General medical & surgical hospitals|A|All establishments|808|8 largest firms|||2002|Reference year 2002|507||60707710||12.9||20302969||4991327||537695|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6221|General medical & surgical hospitals|A|All establishments|820|20 largest firms|||2002|Reference year 2002|777||92466292||19.7||31788062||7800442||831988|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6221|General medical & surgical hospitals|A|All establishments|850|50 largest firms|||2002|Reference year 2002|1138||139501298||29.7||49419213||12071552||1279444|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62211|General medical & surgical hospitals|A|All establishments|001|All firms|||2002|Reference year 2002|5193||469726928||100||182024348||44776030||4772422|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62211|General medical & surgical hospitals|A|All establishments|804|4 largest firms|||2002|Reference year 2002|391||44123723||9.4||13963104||3415697||389152|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62211|General medical & surgical hospitals|A|All establishments|808|8 largest firms|||2002|Reference year 2002|507||60707710||12.9||20302969||4991327||537695|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62211|General medical & surgical hospitals|A|All establishments|820|20 largest firms|||2002|Reference year 2002|777||92466292||19.7||31788062||7800442||831988|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62211|General medical & surgical hospitals|A|All establishments|850|50 largest firms|||2002|Reference year 2002|1138||139501298||29.7||49419213||12071552||1279444|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|622110|General medical & surgical hospitals|A|All establishments|001|All firms|||2002|Reference year 2002|5193||469726928||100||182024348||44776030||4772422|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|622110|General medical & surgical hospitals|A|All establishments|804|4 largest firms|||2002|Reference year 2002|391||44123723||9.4||13963104||3415697||389152|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|622110|General medical & surgical hospitals|A|All establishments|808|8 largest firms|||2002|Reference year 2002|507||60707710||12.9||20302969||4991327||537695|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|622110|General medical & surgical hospitals|A|All establishments|820|20 largest firms|||2002|Reference year 2002|777||92466292||19.7||31788062||7800442||831988|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|622110|General medical & surgical hospitals|A|All establishments|850|50 largest firms|||2002|Reference year 2002|1138||139501298||29.7||49419213||12071552||1279444|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6221101|General medical & surgical hospitals, government|A|All establishments|001|All firms|||2002|Reference year 2002|1411||92034153||100||39276894||9812322||963705|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6221101|General medical & surgical hospitals, government|A|All establishments|804|4 largest firms|||2002|Reference year 2002|20||6476120||7||2733979||680299||57177|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6221101|General medical & surgical hospitals, government|A|All establishments|808|8 largest firms|||2002|Reference year 2002|25||9657669||10.5||3972719||995474||85070|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6221101|General medical & surgical hospitals, government|A|All establishments|820|20 largest firms|||2002|Reference year 2002|45||16819608||18.3||6488257||1601557||149844|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6221101|General medical & surgical hospitals, government|A|All establishments|850|50 largest firms|||2002|Reference year 2002|79||29720852||32.3||11813551||2954846||268960|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6221102|General medical & surgical hospitals, except government|A|All establishments|001|All firms|||2002|Reference year 2002|3782||377692775||100||142747454||34963708||3808717|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6221102|General medical & surgical hospitals, except government|A|All establishments|804|4 largest firms|||2002|Reference year 2002|391||44123723||11.7||13963104||3415697||389152|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6221102|General medical & surgical hospitals, except government|A|All establishments|808|8 largest firms|||2002|Reference year 2002|515||60385037||16||19775438||4835719||531179|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6221102|General medical & surgical hospitals, except government|A|All establishments|820|20 largest firms|||2002|Reference year 2002|823||90826429||24||30778885||7541535||818777|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6221102|General medical & surgical hospitals, except government|A|All establishments|850|50 largest firms|||2002|Reference year 2002|1126||136703942||36.2||48042723||11734983||1254268|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6222|Psychiatric & substance abuse hospitals|A|All establishments|001|All firms|||2002|Reference year 2002|603||13626730||100||7949669||1963203||216005|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6222|Psychiatric & substance abuse hospitals|A|All establishments|804|4 largest firms|||2002|Reference year 2002|66||1120371||8.2||598930||151630||16047|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6222|Psychiatric & substance abuse hospitals|A|All establishments|808|8 largest firms|||2002|Reference year 2002|70||1661873||12.2||959511||239731||23272|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6222|Psychiatric & substance abuse hospitals|A|All establishments|820|20 largest firms|||2002|Reference year 2002|87||2983050||21.9||1686696||420846||42647|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6222|Psychiatric & substance abuse hospitals|A|All establishments|850|50 largest firms|||2002|Reference year 2002|135||5298827||38.9||3087791||767980||78247|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62221|Psychiatric & substance abuse hospitals|A|All establishments|001|All firms|||2002|Reference year 2002|603||13626730||100||7949669||1963203||216005|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62221|Psychiatric & substance abuse hospitals|A|All establishments|804|4 largest firms|||2002|Reference year 2002|66||1120371||8.2||598930||151630||16047|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62221|Psychiatric & substance abuse hospitals|A|All establishments|808|8 largest firms|||2002|Reference year 2002|70||1661873||12.2||959511||239731||23272|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62221|Psychiatric & substance abuse hospitals|A|All establishments|820|20 largest firms|||2002|Reference year 2002|87||2983050||21.9||1686696||420846||42647|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62221|Psychiatric & substance abuse hospitals|A|All establishments|850|50 largest firms|||2002|Reference year 2002|135||5298827||38.9||3087791||767980||78247|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|622210|Psychiatric & substance abuse hospitals|A|All establishments|001|All firms|||2002|Reference year 2002|603||13626730||100||7949669||1963203||216005|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|622210|Psychiatric & substance abuse hospitals|A|All establishments|804|4 largest firms|||2002|Reference year 2002|66||1120371||8.2||598930||151630||16047|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|622210|Psychiatric & substance abuse hospitals|A|All establishments|808|8 largest firms|||2002|Reference year 2002|70||1661873||12.2||959511||239731||23272|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|622210|Psychiatric & substance abuse hospitals|A|All establishments|820|20 largest firms|||2002|Reference year 2002|87||2983050||21.9||1686696||420846||42647|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|622210|Psychiatric & substance abuse hospitals|A|All establishments|850|50 largest firms|||2002|Reference year 2002|135||5298827||38.9||3087791||767980||78247|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6222101|Psychiatric & substance abuse hospitals, government|A|All establishments|001|All firms|||2002|Reference year 2002|234||8694817||100||5617017||1391357||140712|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6222101|Psychiatric & substance abuse hospitals, government|A|All establishments|804|4 largest firms|||2002|Reference year 2002|5||644035||7.4||496879||122004||8546|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6222101|Psychiatric & substance abuse hospitals, government|A|All establishments|808|8 largest firms|||2002|Reference year 2002|9||1132003||13||809656||199598||17256|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6222101|Psychiatric & substance abuse hospitals, government|A|All establishments|820|20 largest firms|||2002|Reference year 2002|22||2320827||26.7||1550585||384811||34300|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6222101|Psychiatric & substance abuse hospitals, government|A|All establishments|850|50 largest firms|||2002|Reference year 2002|53||4283913||49.3||2797578||690918||64292|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6222102|Psychiatric & substance abuse hospitals, except government|A|All establishments|001|All firms|||2002|Reference year 2002|369||4931913||100||2332652||571846||75293|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6222102|Psychiatric & substance abuse hospitals, except government|A|All establishments|804|4 largest firms|||2002|Reference year 2002|70||1014393||20.6||415043||105774||13992|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6222102|Psychiatric & substance abuse hospitals, except government|A|All establishments|808|8 largest firms|||2002|Reference year 2002|76||1406419||28.5||585265||147314||19183|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6222102|Psychiatric & substance abuse hospitals, except government|A|All establishments|820|20 largest firms|||2002|Reference year 2002|107||2029432||41.1||903724||226987||29202|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6222102|Psychiatric & substance abuse hospitals, except government|A|All establishments|850|50 largest firms|||2002|Reference year 2002|153||2967325||60.2||1368216||338476||43423|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6223|Specialty (except psychiatric & substance abuse) hospitals|A|All establishments|001|All firms|||2002|Reference year 2002|615||16759183||100||7179677||1752782||185835|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6223|Specialty (except psychiatric & substance abuse) hospitals|A|All establishments|804|4 largest firms|||2002|Reference year 2002|129||4192852||25||1840104||451189||43655|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6223|Specialty (except psychiatric & substance abuse) hospitals|A|All establishments|808|8 largest firms|||2002|Reference year 2002|204||5803528||34.6||2513167||610994||59736|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6223|Specialty (except psychiatric & substance abuse) hospitals|A|All establishments|820|20 largest firms|||2002|Reference year 2002|238||8532407||50.9||3476029||838547||83156|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6223|Specialty (except psychiatric & substance abuse) hospitals|A|All establishments|850|50 largest firms|||2002|Reference year 2002|305||11458266||68.4||4686493||1136987||113441|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62231|Specialty (except psychiatric & substance abuse) hospitals|A|All establishments|001|All firms|||2002|Reference year 2002|615||16759183||100||7179677||1752782||185835|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62231|Specialty (except psychiatric & substance abuse) hospitals|A|All establishments|804|4 largest firms|||2002|Reference year 2002|129||4192852||25||1840104||451189||43655|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62231|Specialty (except psychiatric & substance abuse) hospitals|A|All establishments|808|8 largest firms|||2002|Reference year 2002|204||5803528||34.6||2513167||610994||59736|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62231|Specialty (except psychiatric & substance abuse) hospitals|A|All establishments|820|20 largest firms|||2002|Reference year 2002|238||8532407||50.9||3476029||838547||83156|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62231|Specialty (except psychiatric & substance abuse) hospitals|A|All establishments|850|50 largest firms|||2002|Reference year 2002|305||11458266||68.4||4686493||1136987||113441|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|622310|Specialty (except psychiatric & substance abuse) hospitals|A|All establishments|001|All firms|||2002|Reference year 2002|615||16759183||100||7179677||1752782||185835|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|622310|Specialty (except psychiatric & substance abuse) hospitals|A|All establishments|804|4 largest firms|||2002|Reference year 2002|129||4192852||25||1840104||451189||43655|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|622310|Specialty (except psychiatric & substance abuse) hospitals|A|All establishments|808|8 largest firms|||2002|Reference year 2002|204||5803528||34.6||2513167||610994||59736|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|622310|Specialty (except psychiatric & substance abuse) hospitals|A|All establishments|820|20 largest firms|||2002|Reference year 2002|238||8532407||50.9||3476029||838547||83156|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|622310|Specialty (except psychiatric & substance abuse) hospitals|A|All establishments|850|50 largest firms|||2002|Reference year 2002|305||11458266||68.4||4686493||1136987||113441|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6223101|Specialty (exc psychiatric & subst abuse) hospitals, government|A|All establishments|001|All firms|||2002|Reference year 2002|45||2656389||100||1467314||361137||31717|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6223101|Specialty (exc psychiatric & subst abuse) hospitals, government|A|All establishments|804|4 largest firms|||2002|Reference year 2002|4||1652329||62.2||915224||226242||16413|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6223101|Specialty (exc psychiatric & subst abuse) hospitals, government|A|All establishments|808|8 largest firms|||2002|Reference year 2002|8||1951795||73.5||1073738||264003||20200|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6223101|Specialty (exc psychiatric & subst abuse) hospitals, government|A|All establishments|820|20 largest firms|||2002|Reference year 2002|20||2343929||88.2||1293517||316681||26367|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6223101|Specialty (exc psychiatric & subst abuse) hospitals, government|A|All establishments|850|50 largest firms|||2002|Reference year 2002|45||2656389||100||1467314||361137||31717|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6223102|Specialty (exc psychiatric & subst abuse) hospitals, exc govt|A|All establishments|001|All firms|||2002|Reference year 2002|570||14102794||100||5712363||1391645||154118|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6223102|Specialty (exc psychiatric & subst abuse) hospitals, exc govt|A|All establishments|804|4 largest firms|||2002|Reference year 2002|186||3881681||27.5||1442498||350209||39678|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6223102|Specialty (exc psychiatric & subst abuse) hospitals, exc govt|A|All establishments|808|8 largest firms|||2002|Reference year 2002|213||5107090||36.2||1878511||452286||49879|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6223102|Specialty (exc psychiatric & subst abuse) hospitals, exc govt|A|All establishments|820|20 largest firms|||2002|Reference year 2002|241||7497434||53.2||2781483||666160||71968|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6223102|Specialty (exc psychiatric & subst abuse) hospitals, exc govt|A|All establishments|850|50 largest firms|||2002|Reference year 2002|306||9946684||70.5||3835683||927205||98795|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|623|Nursing & residential care facilities|A|All establishments|001|All firms|||2002|Reference year 2002|69342||127113566||100||58974490||14342401||2830582|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|623|Nursing & residential care facilities|A|All establishments|804|4 largest firms|||2002|Reference year 2002|1814||8831552||6.9||3894145||961738||172046|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|623|Nursing & residential care facilities|A|All establishments|808|8 largest firms|||2002|Reference year 2002|2794||13945973||11||6403104||1582508||284618|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|623|Nursing & residential care facilities|A|All establishments|820|20 largest firms|||2002|Reference year 2002|6427||20577462||16.2||9245449||2268491||433843|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|623|Nursing & residential care facilities|A|All establishments|850|50 largest firms|||2002|Reference year 2002|7801||26542611||20.9||11801832||2889707||553731|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6231|Nursing care facilities|A|All establishments|001|All firms|||2002|Reference year 2002|16568||74116741||100||35408383||8606333||1606003|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6231|Nursing care facilities|A|All establishments|804|4 largest firms|||2002|Reference year 2002|1755||8694915||11.7||3838591||948653||168859|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6231|Nursing care facilities|A|All establishments|808|8 largest firms|||2002|Reference year 2002|2711||13646378||18.4||6381684||1578593||285264|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6231|Nursing care facilities|A|All establishments|820|20 largest firms|||2002|Reference year 2002|3516||18442087||24.9||8527035||2095166||381992|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6231|Nursing care facilities|A|All establishments|850|50 largest firms|||2002|Reference year 2002|4430||23091093||31.2||10645608||2606659||480738|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62311|Nursing care facilities|A|All establishments|001|All firms|||2002|Reference year 2002|16568||74116741||100||35408383||8606333||1606003|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62311|Nursing care facilities|A|All establishments|804|4 largest firms|||2002|Reference year 2002|1755||8694915||11.7||3838591||948653||168859|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62311|Nursing care facilities|A|All establishments|808|8 largest firms|||2002|Reference year 2002|2711||13646378||18.4||6381684||1578593||285264|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62311|Nursing care facilities|A|All establishments|820|20 largest firms|||2002|Reference year 2002|3516||18442087||24.9||8527035||2095166||381992|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62311|Nursing care facilities|A|All establishments|850|50 largest firms|||2002|Reference year 2002|4430||23091093||31.2||10645608||2606659||480738|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|623110|Nursing care facilities|A|All establishments|001|All firms|||2002|Reference year 2002|16568||74116741||100||35408383||8606333||1606003|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|623110|Nursing care facilities|A|All establishments|804|4 largest firms|||2002|Reference year 2002|1755||8694915||11.7||3838591||948653||168859|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|623110|Nursing care facilities|A|All establishments|808|8 largest firms|||2002|Reference year 2002|2711||13646378||18.4||6381684||1578593||285264|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|623110|Nursing care facilities|A|All establishments|820|20 largest firms|||2002|Reference year 2002|3516||18442087||24.9||8527035||2095166||381992|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|623110|Nursing care facilities|A|All establishments|850|50 largest firms|||2002|Reference year 2002|4430||23091093||31.2||10645608||2606659||480738|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6232|Residential mental retardation/health & substance abuse facility|A|All establishments|001|All firms|||2002|Reference year 2002|28508||19317422||100||9665395||2347498||497412|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6232|Residential mental retardation/health & substance abuse facility|A|All establishments|804|4 largest firms|||2002|Reference year 2002|2268||1115327||5.8||507726||124349||27749|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6232|Residential mental retardation/health & substance abuse facility|A|All establishments|808|8 largest firms|||2002|Reference year 2002|2317||1465730||7.6||681780||166054||35457|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6232|Residential mental retardation/health & substance abuse facility|A|All establishments|820|20 largest firms|||2002|Reference year 2002|2998||2175888||11.3||1024867||249012||52263|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|6232|Residential mental retardation/health & substance abuse facility|A|All establishments|850|50 largest firms|||2002|Reference year 2002|3878||3267157||16.9||1544703||376035||74418|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62321|Residential mental retardation facilities|A|All establishments|001|All firms|||2002|Reference year 2002|22319||13279613||100||6848031||1663999||371429|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62321|Residential mental retardation facilities|A|All establishments|804|4 largest firms|||2002|Reference year 2002|2259||1086193||8.2||494646||121072||27326|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62321|Residential mental retardation facilities|A|All establishments|808|8 largest firms|||2002|Reference year 2002|2613||1416642||10.7||671437||163882||37481|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62321|Residential mental retardation facilities|A|All establishments|820|20 largest firms|||2002|Reference year 2002|3136||2010363||15.1||967611||235064||50598|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62321|Residential mental retardation facilities|A|All establishments|850|50 largest firms|||2002|Reference year 2002|4046||2959978||22.3||1442494||349386||72245|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|623210|Residential mental retardation facilities|A|All establishments|001|All firms|||2002|Reference year 2002|22319||13279613||100||6848031||1663999||371429|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|623210|Residential mental retardation facilities|A|All establishments|804|4 largest firms|||2002|Reference year 2002|2259||1086193||8.2||494646||121072||27326|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|623210|Residential mental retardation facilities|A|All establishments|808|8 largest firms|||2002|Reference year 2002|2613||1416642||10.7||671437||163882||37481|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|623210|Residential mental retardation facilities|A|All establishments|820|20 largest firms|||2002|Reference year 2002|3136||2010363||15.1||967611||235064||50598|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|623210|Residential mental retardation facilities|A|All establishments|850|50 largest firms|||2002|Reference year 2002|4046||2959978||22.3||1442494||349386||72245|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62322|Residential mental health & substance abuse facilities|A|All establishments|001|All firms|||2002|Reference year 2002|6189||6037809||100||2817364||683499||125983|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62322|Residential mental health & substance abuse facilities|A|All establishments|804|4 largest firms|||2002|Reference year 2002|63||283276||4.7||122895||29880||4251|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62322|Residential mental health & substance abuse facilities|A|All establishments|808|8 largest firms|||2002|Reference year 2002|123||430345||7.1||188253||45937||6423|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62322|Residential mental health & substance abuse facilities|A|All establishments|820|20 largest firms|||2002|Reference year 2002|272||746297||12.4||328976||80194||12378|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|62322|Residential mental health & substance abuse facilities|A|All establishments|850|50 largest firms|||2002|Reference year 2002|472||1271037||21.1||587630||143568||22287|
01|United States|00|01000US|United States|EC|2002 Economic Census|62|Health care and social assistance|623220|Residential mental health & substance abuse facilities|A|All establishments|001|All firms|||2002|Reference year 2002|6189||6037809||100||2817364||683499||125983|
