GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2002|NAICS2002_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|VALPCT|VALPCT_F|PAYANT|PAYANT_F|PAYQ1T|PAYQ1T_F|EMP|EMP_F 
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5614501|Consumer credit reporting agencies|001|All firms|||2002|Reference year 2002|878||3299927||100||833638||213843||18813|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5614501|Consumer credit reporting agencies|804|4 largest firms|||2002|Reference year 2002|173||2169067||65.7||464549||123987||8984|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5614501|Consumer credit reporting agencies|808|8 largest firms|||2002|Reference year 2002|235||2456069||74.4||567759||149596||11144|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5614501|Consumer credit reporting agencies|820|20 largest firms|||2002|Reference year 2002|266||2724346||82.6||638524||166973||12945|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5614501|Consumer credit reporting agencies|850|50 largest firms|||2002|Reference year 2002|307||2961759||89.8||716074||185882||14963|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5614502|Mercantile reporting agencies|001|All firms|||2002|Reference year 2002|231||1290685||100||419718||119692||7144|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5614502|Mercantile reporting agencies|804|4 largest firms|||2002|Reference year 2002|77||0|D|0|D|0|D|0|D|0|i
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5614502|Mercantile reporting agencies|808|8 largest firms|||2002|Reference year 2002|94||0|D|0|D|0|D|0|D|0|i
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5614502|Mercantile reporting agencies|820|20 largest firms|||2002|Reference year 2002|109||1225159||94.9||394657||113536||6357|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5614502|Mercantile reporting agencies|850|50 largest firms|||2002|Reference year 2002|141||1267211||98.2||410698||117390||6795|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56149|Other business support services|001|All firms|||2002|Reference year 2002|6725||6489733||100||2175885||516662||69756|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56149|Other business support services|804|4 largest firms|||2002|Reference year 2002|50||1605178||24.7||565261||136980||15851|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56149|Other business support services|808|8 largest firms|||2002|Reference year 2002|64||2001598||30.8||681945||164689||20491|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56149|Other business support services|820|20 largest firms|||2002|Reference year 2002|103||2491682||38.4||812261||199004||23612|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56149|Other business support services|850|50 largest firms|||2002|Reference year 2002|196||2999790||46.2||969342||236542||29294|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561491|Repossession services|001|All firms|||2002|Reference year 2002|978||551547||100||162687||39195||5900|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561491|Repossession services|804|4 largest firms|||2002|Reference year 2002|14||40257||7.3||12553||3105||309|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561491|Repossession services|808|8 largest firms|||2002|Reference year 2002|18||63489||11.5||14985||3723||401|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561491|Repossession services|820|20 largest firms|||2002|Reference year 2002|51||115932||21||30551||7009||839|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561491|Repossession services|850|50 largest firms|||2002|Reference year 2002|91||190187||34.5||50859||11977||1464|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561492|Court reporting & stenotype services|001|All firms|||2002|Reference year 2002|3337||1637551||100||497279||112009||13546|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561492|Court reporting & stenotype services|804|4 largest firms|||2002|Reference year 2002|63||205194||12.5||99711||22963||1556|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561492|Court reporting & stenotype services|808|8 largest firms|||2002|Reference year 2002|72||259973||15.9||113829||26448||1847|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561492|Court reporting & stenotype services|820|20 largest firms|||2002|Reference year 2002|89||359498||22||142855||32254||2539|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561492|Court reporting & stenotype services|850|50 largest firms|||2002|Reference year 2002|143||496620||30.3||183870||39722||3546|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561499|All other business support services|001|All firms|||2002|Reference year 2002|2410||4300635||100||1515919||365458||50310|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561499|All other business support services|804|4 largest firms|||2002|Reference year 2002|27||1587377||36.9||536958||131279||16404|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561499|All other business support services|808|8 largest firms|||2002|Reference year 2002|38||1931634||44.9||625593||152530||20290|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561499|All other business support services|820|20 largest firms|||2002|Reference year 2002|56||2375987||55.2||732952||180681||22936|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561499|All other business support services|850|50 largest firms|||2002|Reference year 2002|148||2819245||65.6||888883||217891||28749|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5615|Travel arrangement & reservation services|001|All firms|||2002|Reference year 2002|28470||25535314||100||8050949||2074193||264614|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5615|Travel arrangement & reservation services|804|4 largest firms|||2002|Reference year 2002|106||5252537||20.6||700706||210898||16757|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5615|Travel arrangement & reservation services|808|8 largest firms|||2002|Reference year 2002|2845||7645947||29.9||2064982||604755||56554|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5615|Travel arrangement & reservation services|820|20 largest firms|||2002|Reference year 2002|4151||10462521||41||3002045||836284||81456|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5615|Travel arrangement & reservation services|850|50 largest firms|||2002|Reference year 2002|4889||13039858||51.1||3701788||1015285||101538|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56151|Travel agencies|001|All firms|||2002|Reference year 2002|21705||9387397||100||4281424||1096022||147948|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56151|Travel agencies|804|4 largest firms|||2002|Reference year 2002|3029||1962687||20.9||1188963||324642||33306|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56151|Travel agencies|808|8 largest firms|||2002|Reference year 2002|3634||2760698||29.4||1490587||403290||42125|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56151|Travel agencies|820|20 largest firms|||2002|Reference year 2002|4077||3576147||38.1||1820517||489149||51341|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56151|Travel agencies|850|50 largest firms|||2002|Reference year 2002|4557||4350479||46.3||2134652||565135||61163|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561510|Travel agencies|001|All firms|||2002|Reference year 2002|21705||9387397||100||4281424||1096022||147948|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561510|Travel agencies|804|4 largest firms|||2002|Reference year 2002|3029||1962687||20.9||1188963||324642||33306|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561510|Travel agencies|808|8 largest firms|||2002|Reference year 2002|3634||2760698||29.4||1490587||403290||42125|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561510|Travel agencies|820|20 largest firms|||2002|Reference year 2002|4077||3576147||38.1||1820517||489149||51341|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561510|Travel agencies|850|50 largest firms|||2002|Reference year 2002|4557||4350479||46.3||2134652||565135||61163|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56152|Tour operators|001|All firms|||2002|Reference year 2002|3144||3189844||100||1001285||245664||32355|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56152|Tour operators|804|4 largest firms|||2002|Reference year 2002|14||463392||14.5||97881||33648||1961|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56152|Tour operators|808|8 largest firms|||2002|Reference year 2002|35||723897||22.7||158615||48717||4044|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56152|Tour operators|820|20 largest firms|||2002|Reference year 2002|128||1189017||37.3||288842||77879||7998|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56152|Tour operators|850|50 largest firms|||2002|Reference year 2002|188||1659286||52||441206||114556||12232|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561520|Tour operators|001|All firms|||2002|Reference year 2002|3144||3189844||100||1001285||245664||32355|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561520|Tour operators|804|4 largest firms|||2002|Reference year 2002|14||463392||14.5||97881||33648||1961|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561520|Tour operators|808|8 largest firms|||2002|Reference year 2002|35||723897||22.7||158615||48717||4044|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561520|Tour operators|820|20 largest firms|||2002|Reference year 2002|128||1189017||37.3||288842||77879||7998|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561520|Tour operators|850|50 largest firms|||2002|Reference year 2002|188||1659286||52||441206||114556||12232|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56159|Other travel arrangement & reservation services|001|All firms|||2002|Reference year 2002|3621||12958073||100||2768240||732507||84311|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56159|Other travel arrangement & reservation services|804|4 largest firms|||2002|Reference year 2002|86||4887193||37.7||565826||180190||14196|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56159|Other travel arrangement & reservation services|808|8 largest firms|||2002|Reference year 2002|313||6438987||49.7||1145938||336525||30201|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56159|Other travel arrangement & reservation services|820|20 largest firms|||2002|Reference year 2002|399||7997458||61.7||1439928||410957||37550|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56159|Other travel arrangement & reservation services|850|50 largest firms|||2002|Reference year 2002|733||9369230||72.3||1821468||503524||48909|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561591|Convention & visitors bureaus|001|All firms|||2002|Reference year 2002|1035||1127898||100||305678||73685||11415|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561591|Convention & visitors bureaus|804|4 largest firms|||2002|Reference year 2002|29||183424||16.3||25392||5934||767|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561591|Convention & visitors bureaus|808|8 largest firms|||2002|Reference year 2002|36||257484||22.8||40968||9870||1288|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561591|Convention & visitors bureaus|820|20 largest firms|||2002|Reference year 2002|54||404445||35.9||90835||22135||2619|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561591|Convention & visitors bureaus|850|50 largest firms|||2002|Reference year 2002|108||613811||54.4||152981||36901||4789|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561599|All other travel arrangement & reservation services|001|All firms|||2002|Reference year 2002|2586||11830175||100||2462562||658822||72896|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561599|All other travel arrangement & reservation services|804|4 largest firms|||2002|Reference year 2002|86||4887193||41.3||565826||180190||14196|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561599|All other travel arrangement & reservation services|808|8 largest firms|||2002|Reference year 2002|313||6438987||54.4||1145938||336525||30201|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561599|All other travel arrangement & reservation services|820|20 largest firms|||2002|Reference year 2002|416||7971559||67.4||1451283||413884||37947|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561599|All other travel arrangement & reservation services|850|50 largest firms|||2002|Reference year 2002|724||9292289||78.5||1824740||504280||48836|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5615992|Automobile clubs|001|All firms|||2002|Reference year 2002|902||2745483||100||868559||220015||24342|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5615992|Automobile clubs|804|4 largest firms|||2002|Reference year 2002|176||1186453||43.2||427676||106785||10650|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5615992|Automobile clubs|808|8 largest firms|||2002|Reference year 2002|244||1598896||58.2||551779||140444||13393|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5615992|Automobile clubs|820|20 largest firms|||2002|Reference year 2002|513||2168194||79||709868||179047||18529|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5615992|Automobile clubs|850|50 largest firms|||2002|Reference year 2002|659||2589955||94.3||823350||208340||22421|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5616|Investigation & security services|001|All firms|||2002|Reference year 2002|22957||31375440||100||16004123||3874380||761291|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5616|Investigation & security services|804|4 largest firms|||2002|Reference year 2002|1585||8663962||27.6||4146893||948775||161969|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5616|Investigation & security services|808|8 largest firms|||2002|Reference year 2002|1895||10351034||33||5086354||1176490||205379|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5616|Investigation & security services|820|20 largest firms|||2002|Reference year 2002|2517||13148094||41.9||6669301||1600657||282881|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5616|Investigation & security services|850|50 largest firms|||2002|Reference year 2002|2809||15458422||49.3||7992068||1925347||341094|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56161|Investigation, guard, & armored car services|001|All firms|||2002|Reference year 2002|13158||19468263||100||12048121||2972449||644587|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56161|Investigation, guard, & armored car services|804|4 largest firms|||2002|Reference year 2002|1210||5145102||26.4||3275189||798076||148122|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56161|Investigation, guard, & armored car services|808|8 largest firms|||2002|Reference year 2002|1471||6689672||34.4||4082272||997721||186727|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56161|Investigation, guard, & armored car services|820|20 largest firms|||2002|Reference year 2002|1912||8925145||45.8||5592045||1397481||264035|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56161|Investigation, guard, & armored car services|850|50 largest firms|||2002|Reference year 2002|2439||10569407||54.3||6648803||1665418||318862|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561611|Investigation services|001|All firms|||2002|Reference year 2002|4975||2585756||100||1044361||259180||45085|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561611|Investigation services|804|4 largest firms|||2002|Reference year 2002|42||475054||18.4||151994||44938||5193|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561611|Investigation services|808|8 largest firms|||2002|Reference year 2002|59||574560||22.2||192813||54310||6188|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561611|Investigation services|820|20 largest firms|||2002|Reference year 2002|82||756200||29.2||270128||73669||8684|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561611|Investigation services|850|50 largest firms|||2002|Reference year 2002|147||975543||37.7||374054||98867||12517|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561612|Security guards & patrol services|001|All firms|||2002|Reference year 2002|7365||14763333||100||10115867||2498488||566757|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561612|Security guards & patrol services|804|4 largest firms|||2002|Reference year 2002|1008||4833465||32.7||3325886||811708||157378|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561612|Security guards & patrol services|808|8 largest firms|||2002|Reference year 2002|1192||5878258||39.8||4111396||1029476||205764|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561612|Security guards & patrol services|820|20 largest firms|||2002|Reference year 2002|1406||7329936||49.6||5130597||1287930||253631|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561612|Security guards & patrol services|850|50 largest firms|||2002|Reference year 2002|1842||8593301||58.2||5959734||1491206||296422|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561613|Armored car services|001|All firms|||2002|Reference year 2002|818||2119174||100||887893||214781||32745|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561613|Armored car services|804|4 largest firms|||2002|Reference year 2002|538||1585246||74.8||632440||150424||21920|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561613|Armored car services|808|8 largest firms|||2002|Reference year 2002|576||1768682||83.5||723268||172229||24996|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561613|Armored car services|820|20 largest firms|||2002|Reference year 2002|651||1925456||90.9||794487||191767||28339|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561613|Armored car services|850|50 largest firms|||2002|Reference year 2002|695||2063321||97.4||860821||208059||31109|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56162|Security systems services|001|All firms|||2002|Reference year 2002|9799||11907177||100||3956002||901931||116704|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56162|Security systems services|804|4 largest firms|||2002|Reference year 2002|570||4488270||37.7||1349867||267511||33388|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56162|Security systems services|808|8 largest firms|||2002|Reference year 2002|632||4990066||41.9||1502153||307294||36330|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56162|Security systems services|820|20 largest firms|||2002|Reference year 2002|705||5572665||46.8||1708739||358643||41591|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56162|Security systems services|850|50 largest firms|||2002|Reference year 2002|841||6243011||52.4||1960623||420571||49947|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561621|Security systems services (except locksmiths)|001|All firms|||2002|Reference year 2002|5998||10592135||100||3532230||798228||100933|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561621|Security systems services (except locksmiths)|804|4 largest firms|||2002|Reference year 2002|570||4488270||42.4||1349867||267511||33388|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561621|Security systems services (except locksmiths)|808|8 largest firms|||2002|Reference year 2002|632||4990066||47.1||1502153||307294||36330|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561621|Security systems services (except locksmiths)|820|20 largest firms|||2002|Reference year 2002|704||5572273||52.6||1708455||358572||41585|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561621|Security systems services (except locksmiths)|850|50 largest firms|||2002|Reference year 2002|840||6242619||58.9||1960339||420500||49941|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561622|Locksmiths|001|All firms|||2002|Reference year 2002|3801||1315042||100||423772||103703||15771|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561622|Locksmiths|804|4 largest firms|||2002|Reference year 2002|6||42070||3.2||12227||3809||369|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561622|Locksmiths|808|8 largest firms|||2002|Reference year 2002|10||70061||5.3||20340||5704||538|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561622|Locksmiths|820|20 largest firms|||2002|Reference year 2002|30||125379||9.5||36555||10166||1208|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561622|Locksmiths|850|50 largest firms|||2002|Reference year 2002|76||212276||16.1||66524||17149||2011|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5617|Services to buildings & dwellings|001|All firms|||2002|Reference year 2002|156555||75315804||100||29133626||6522552||1583580|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5617|Services to buildings & dwellings|804|4 largest firms|||2002|Reference year 2002|1208||6032243||8||2800677||690170||134100|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5617|Services to buildings & dwellings|808|8 largest firms|||2002|Reference year 2002|2413||8157194||10.8||3705464||889830||174596|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5617|Services to buildings & dwellings|820|20 largest firms|||2002|Reference year 2002|3440||10721451||14.2||4718265||1141498||229333|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|5617|Services to buildings & dwellings|850|50 largest firms|||2002|Reference year 2002|3972||13731445||18.2||6318471||1531093||313688|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56171|Exterminating & pest control services|001|All firms|||2002|Reference year 2002|11321||6597034||100||2622362||599830||90948|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56171|Exterminating & pest control services|804|4 largest firms|||2002|Reference year 2002|749||1819784||27.6||680722||162091||19253|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56171|Exterminating & pest control services|808|8 largest firms|||2002|Reference year 2002|863||2116765||32.1||803259||190498||22544|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56171|Exterminating & pest control services|820|20 largest firms|||2002|Reference year 2002|1195||2561962||38.8||994236||236394||29984|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56171|Exterminating & pest control services|850|50 largest firms|||2002|Reference year 2002|1439||2940243||44.6||1168360||277145||35202|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561710|Exterminating & pest control services|001|All firms|||2002|Reference year 2002|11321||6597034||100||2622362||599830||90948|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561710|Exterminating & pest control services|804|4 largest firms|||2002|Reference year 2002|749||1819784||27.6||680722||162091||19253|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561710|Exterminating & pest control services|808|8 largest firms|||2002|Reference year 2002|863||2116765||32.1||803259||190498||22544|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561710|Exterminating & pest control services|820|20 largest firms|||2002|Reference year 2002|1195||2561962||38.8||994236||236394||29984|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561710|Exterminating & pest control services|850|50 largest firms|||2002|Reference year 2002|1439||2940243||44.6||1168360||277145||35202|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56172|Janitorial services|001|All firms|||2002|Reference year 2002|50984||27009000||100||12844592||3109637||918777|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56172|Janitorial services|804|4 largest firms|||2002|Reference year 2002|1046||2855219||10.6||1584368||382795||97628|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56172|Janitorial services|808|8 largest firms|||2002|Reference year 2002|1688||3805214||14.1||2006259||492820||127227|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56172|Janitorial services|820|20 largest firms|||2002|Reference year 2002|1930||5455181||20.2||2752998||686211||168454|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56172|Janitorial services|850|50 largest firms|||2002|Reference year 2002|2444||7835878||29||4013828||998589||243768|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561720|Janitorial services|001|All firms|||2002|Reference year 2002|50984||27009000||100||12844592||3109637||918777|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561720|Janitorial services|804|4 largest firms|||2002|Reference year 2002|1046||2855219||10.6||1584368||382795||97628|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561720|Janitorial services|808|8 largest firms|||2002|Reference year 2002|1688||3805214||14.1||2006259||492820||127227|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561720|Janitorial services|820|20 largest firms|||2002|Reference year 2002|1930||5455181||20.2||2752998||686211||168454|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|561720|Janitorial services|850|50 largest firms|||2002|Reference year 2002|2444||7835878||29||4013828||998589||243768|
01|United States|00|01000US|United States|EC|2002 Economic Census|56|Administrative and support and waste management and remediation services|56173|Landscaping services|001|All firms|||2002|Reference year 2002|76102||35171624||100||11544469||2342117||477932|
