GEO_ID|GEOGRAPHY|GEOTYPE|GEOTYPE_MEANING|SECTOR|SECTOR_MEANING|NAICS|NAICS_MEANING|TAXIND|TAXIND_MEANING|YEAR|YEAR_MEANING|CONCENFI|CONCENFI_MEANING|ESTAB|ESTABF|ECVALUE|ECVALUEF|VALPCT|VALPCTF|PAY|PAYF|PAY1Q|PAY1QF|EMP|EMPF 
01000US|United States|1|United States|81|Other services (except public administration)|8113|Commercial & industrial machinery & equip (exc auto & electr) R&M|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|356||1728022||9.9||524093||124123||13404|
01000US|United States|1|United States|81|Other services (except public administration)|8113|Commercial & industrial machinery & equip (exc auto & electr) R&M|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|472||2424453||13.8||718900||172526||19028|
01000US|United States|1|United States|81|Other services (except public administration)|8113|Commercial & industrial machinery & equip (exc auto & electr) R&M|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|800||3533057||20.2||1027157||247837||27402|
01000US|United States|1|United States|81|Other services (except public administration)|81131|Commercial & industrial machinery & equip (exc auto & electr) R&M|T|Taxable establishments|1997|Reference year 1997|003|All firms|20290||17506178||100||5172066||1199476||166962|
01000US|United States|1|United States|81|Other services (except public administration)|81131|Commercial & industrial machinery & equip (exc auto & electr) R&M|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|205||1259785||7.2||358537||83436||9072|
01000US|United States|1|United States|81|Other services (except public administration)|81131|Commercial & industrial machinery & equip (exc auto & electr) R&M|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|356||1728022||9.9||524093||124123||13404|
01000US|United States|1|United States|81|Other services (except public administration)|81131|Commercial & industrial machinery & equip (exc auto & electr) R&M|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|472||2424453||13.8||718900||172526||19028|
01000US|United States|1|United States|81|Other services (except public administration)|81131|Commercial & industrial machinery & equip (exc auto & electr) R&M|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|800||3533057||20.2||1027157||247837||27402|
01000US|United States|1|United States|81|Other services (except public administration)|811310|Commercial & industrial machinery & equip (exc auto & electr) R&M|T|Taxable establishments|1997|Reference year 1997|003|All firms|20290||17506178||100||5172066||1199476||166962|
01000US|United States|1|United States|81|Other services (except public administration)|811310|Commercial & industrial machinery & equip (exc auto & electr) R&M|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|205||1259785||7.2||358537||83436||9072|
01000US|United States|1|United States|81|Other services (except public administration)|811310|Commercial & industrial machinery & equip (exc auto & electr) R&M|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|356||1728022||9.9||524093||124123||13404|
01000US|United States|1|United States|81|Other services (except public administration)|811310|Commercial & industrial machinery & equip (exc auto & electr) R&M|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|472||2424453||13.8||718900||172526||19028|
01000US|United States|1|United States|81|Other services (except public administration)|811310|Commercial & industrial machinery & equip (exc auto & electr) R&M|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|800||3533057||20.2||1027157||247837||27402|
01000US|United States|1|United States|81|Other services (except public administration)|8114|Personal & household goods repair & maintenance|T|Taxable establishments|1997|Reference year 1997|003|All firms|33182||10889152||100||3341100||757117||157051|
01000US|United States|1|United States|81|Other services (except public administration)|8114|Personal & household goods repair & maintenance|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|624||2052190||18.8||761722||175806||30250|
01000US|United States|1|United States|81|Other services (except public administration)|8114|Personal & household goods repair & maintenance|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|731||2247579||20.6||822661||190939||32330|
01000US|United States|1|United States|81|Other services (except public administration)|8114|Personal & household goods repair & maintenance|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|795||2468898||22.7||892459||206223||34396|
01000US|United States|1|United States|81|Other services (except public administration)|8114|Personal & household goods repair & maintenance|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|1082||2790420||25.6||1001448||232921||38234|
01000US|United States|1|United States|81|Other services (except public administration)|81141|Home & garden equipment & appliance repair & maintenance|T|Taxable establishments|1997|Reference year 1997|003|All firms|9790||4976328||100||1536312||347862||64054|
01000US|United States|1|United States|81|Other services (except public administration)|81141|Home & garden equipment & appliance repair & maintenance|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|633||2040536||41||736757||167262||28148|
01000US|United States|1|United States|81|Other services (except public administration)|81141|Home & garden equipment & appliance repair & maintenance|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|749||2182866||43.9||783964||178806||29698|
01000US|United States|1|United States|81|Other services (except public administration)|81141|Home & garden equipment & appliance repair & maintenance|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|847||2346717||47.2||838892||191825||31223|
01000US|United States|1|United States|81|Other services (except public administration)|81141|Home & garden equipment & appliance repair & maintenance|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|896||2508586||50.4||890433||203622||32884|
01000US|United States|1|United States|81|Other services (except public administration)|811411|Home & garden equipment repair & maintenance|T|Taxable establishments|1997|Reference year 1997|003|All firms|3611||1001515||100||234641||51929||11897|
01000US|United States|1|United States|81|Other services (except public administration)|811411|Home & garden equipment repair & maintenance|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|123||85185||8.5||23818||5802||852|
01000US|United States|1|United States|81|Other services (except public administration)|811411|Home & garden equipment repair & maintenance|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|137||105490||10.5||29016||6930||1063|
01000US|United States|1|United States|81|Other services (except public administration)|811411|Home & garden equipment repair & maintenance|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|165||143850||14.4||38634||8824||1394|
01000US|United States|1|United States|81|Other services (except public administration)|811411|Home & garden equipment repair & maintenance|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|196||200340||20||54662||12268||1965|
01000US|United States|1|United States|81|Other services (except public administration)|811412|Appliance repair & maintenance|T|Taxable establishments|1997|Reference year 1997|003|All firms|6179||3974813||100||1301671||295933||52157|
01000US|United States|1|United States|81|Other services (except public administration)|811412|Appliance repair & maintenance|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|633||2040536||51.3||736757||167262||28148|
01000US|United States|1|United States|81|Other services (except public administration)|811412|Appliance repair & maintenance|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|676||2159635||54.3||774884||176318||29224|
01000US|United States|1|United States|81|Other services (except public administration)|811412|Appliance repair & maintenance|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|727||2291434||57.6||826042||188664||30728|
01000US|United States|1|United States|81|Other services (except public administration)|811412|Appliance repair & maintenance|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|771||2432181||61.2||872218||199049||32159|
01000US|United States|1|United States|81|Other services (except public administration)|81142|Reupholstery & furniture repair|T|Taxable establishments|1997|Reference year 1997|003|All firms|6598||1193414||100||388631||88137||22315|
01000US|United States|1|United States|81|Other services (except public administration)|81142|Reupholstery & furniture repair|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|5||34323||2.9||19327||3602||523|
01000US|United States|1|United States|81|Other services (except public administration)|81142|Reupholstery & furniture repair|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|9||49484||4.1||25456||5011||728|
01000US|United States|1|United States|81|Other services (except public administration)|81142|Reupholstery & furniture repair|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|22||86782||7.3||36961||8068||1363|
01000US|United States|1|United States|81|Other services (except public administration)|81142|Reupholstery & furniture repair|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|57||146435||12.3||56528||12520||2165|
01000US|United States|1|United States|81|Other services (except public administration)|811420|Reupholstery & furniture repair|T|Taxable establishments|1997|Reference year 1997|003|All firms|6598||1193414||100||388631||88137||22315|
01000US|United States|1|United States|81|Other services (except public administration)|811420|Reupholstery & furniture repair|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|5||34323||2.9||19327||3602||523|
01000US|United States|1|United States|81|Other services (except public administration)|811420|Reupholstery & furniture repair|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|9||49484||4.1||25456||5011||728|
01000US|United States|1|United States|81|Other services (except public administration)|811420|Reupholstery & furniture repair|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|22||86782||7.3||36961||8068||1363|
01000US|United States|1|United States|81|Other services (except public administration)|811420|Reupholstery & furniture repair|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|57||146435||12.3||56528||12520||2165|
01000US|United States|1|United States|81|Other services (except public administration)|81143|Footwear & leather goods repair|T|Taxable establishments|1997|Reference year 1997|003|All firms|2153||261363||100||72848||17674||5469|
01000US|United States|1|United States|81|Other services (except public administration)|81143|Footwear & leather goods repair|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|44||20491||7.8||7972||1978||552|
01000US|United States|1|United States|81|Other services (except public administration)|81143|Footwear & leather goods repair|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|79||28934||11.1||10915||2743||696|
01000US|United States|1|United States|81|Other services (except public administration)|81143|Footwear & leather goods repair|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|122||42748||16.4||15704||3889||942|
01000US|United States|1|United States|81|Other services (except public administration)|81143|Footwear & leather goods repair|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|175||61902||23.7||21868||5218||1361|
01000US|United States|1|United States|81|Other services (except public administration)|811430|Footwear & leather goods repair|T|Taxable establishments|1997|Reference year 1997|003|All firms|2153||261363||100||72848||17674||5469|
01000US|United States|1|United States|81|Other services (except public administration)|811430|Footwear & leather goods repair|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|44||20491||7.8||7972||1978||552|
01000US|United States|1|United States|81|Other services (except public administration)|811430|Footwear & leather goods repair|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|79||28934||11.1||10915||2743||696|
01000US|United States|1|United States|81|Other services (except public administration)|811430|Footwear & leather goods repair|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|122||42748||16.4||15704||3889||942|
01000US|United States|1|United States|81|Other services (except public administration)|811430|Footwear & leather goods repair|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|175||61902||23.7||21868||5218||1361|
01000US|United States|1|United States|81|Other services (except public administration)|81149|Other personal & household goods repair & maintenance|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|14||152146||3.4||65194||18077||3514|
01000US|United States|1|United States|81|Other services (except public administration)|81149|Other personal & household goods repair & maintenance|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|24||210672||4.7||79934||20326||3798|
01000US|United States|1|United States|81|Other services (except public administration)|81149|Other personal & household goods repair & maintenance|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|196||346391||7.8||128308||32276||5593|
01000US|United States|1|United States|81|Other services (except public administration)|81149|Other personal & household goods repair & maintenance|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|239||561050||12.6||202612||48653||7912|
01000US|United States|1|United States|81|Other services (except public administration)|811490|Other personal & household goods repair & maintenance|T|Taxable establishments|1997|Reference year 1997|003|All firms|14641||4458047||100||1343309||303444||65213|
01000US|United States|1|United States|81|Other services (except public administration)|811490|Other personal & household goods repair & maintenance|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|14||152146||3.4||65194||18077||3514|
01000US|United States|1|United States|81|Other services (except public administration)|811490|Other personal & household goods repair & maintenance|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|24||210672||4.7||79934||20326||3798|
01000US|United States|1|United States|81|Other services (except public administration)|811490|Other personal & household goods repair & maintenance|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|239||561050||12.6||202612||48653||7912|
01000US|United States|1|United States|81|Other services (except public administration)|8114901|Watch, clock, & jewelry repair|T|Taxable establishments|1997|Reference year 1997|003|All firms|1716||345774||100||98754||23459||5599|
01000US|United States|1|United States|81|Other services (except public administration)|8114901|Watch, clock, & jewelry repair|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|163||48435||14||17615||4602||917|
01000US|United States|1|United States|81|Other services (except public administration)|8114901|Watch, clock, & jewelry repair|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|167||64097||18.5||22534||5804||1049|
01000US|United States|1|United States|81|Other services (except public administration)|8114901|Watch, clock, & jewelry repair|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|205||83524||24.2||29001||7280||1353|
01000US|United States|1|United States|81|Other services (except public administration)|8114901|Watch, clock, & jewelry repair|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|235||113455||32.8||39003||9438||1743|
01000US|United States|1|United States|81|Other services (except public administration)|8114902|Boat repair|T|Taxable establishments|1997|Reference year 1997|003|All firms|1739||821273||100||240915||51190||9454|
01000US|United States|1|United States|81|Other services (except public administration)|8114902|Boat repair|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|9||101049||12.3||37587||7208||1003|
01000US|United States|1|United States|81|Other services (except public administration)|8114902|Boat repair|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|23||188261||22.9||61891||12573||1844|
01000US|United States|1|United States|81|Other services (except public administration)|8114902|Boat repair|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|54||298584||36.4||99500||20505||2860|
01000US|United States|1|United States|81|Other services (except public administration)|8114903|Welding repair|T|Taxable establishments|1997|Reference year 1997|003|All firms|4840||1640808||100||505689||112808||22291|
01000US|United States|1|United States|81|Other services (except public administration)|8114903|Welding repair|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|4||50365||3.1||15648||3830||428|
01000US|United States|1|United States|81|Other services (except public administration)|8114903|Welding repair|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|14||81760||5||27815||6970||811|
01000US|United States|1|United States|81|Other services (except public administration)|8114903|Welding repair|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|26||145447||8.9||56493||13401||1397|
01000US|United States|1|United States|81|Other services (except public administration)|8114903|Welding repair|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|56||246444||15||88130||20104||2418|
01000US|United States|1|United States|81|Other services (except public administration)|8114904|Garment repair & alteration services|T|Taxable establishments|1997|Reference year 1997|003|All firms|2400||287921||100||108463||24178||9015|
01000US|United States|1|United States|81|Other services (except public administration)|8114904|Garment repair & alteration services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|7||15767||5.5||7350||1510||352|
01000US|United States|1|United States|81|Other services (except public administration)|8114904|Garment repair & alteration services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|11||25678||8.9||13267||2853||699|
01000US|United States|1|United States|81|Other services (except public administration)|8114904|Garment repair & alteration services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|40||40188||14||19098||3936||996|
01000US|United States|1|United States|81|Other services (except public administration)|8114904|Garment repair & alteration services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|83||62904||21.8||30302||6435||1840|
01000US|United States|1|United States|81|Other services (except public administration)|8114909|All other repair & related services|T|Taxable establishments|1997|Reference year 1997|003|All firms|3946||1362271||100||389488||91809||18854|
01000US|United States|1|United States|81|Other services (except public administration)|8114909|All other repair & related services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|18||140917||10.3||59607||16966||3353|
01000US|United States|1|United States|81|Other services (except public administration)|8114909|All other repair & related services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|25||179221||13.2||69843||19457||3625|
01000US|United States|1|United States|81|Other services (except public administration)|8114909|All other repair & related services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|42||248893||18.3||88535||23378||4292|
01000US|United States|1|United States|81|Other services (except public administration)|8114909|All other repair & related services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|81||360368||26.5||116822||29795||5188|
01000US|United States|1|United States|81|Other services (except public administration)|812|Personal & laundry services|T|Taxable establishments|1997|Reference year 1997|003|All firms|185484||57879444||100||18577395||4296816||1217185|
01000US|United States|1|United States|81|Other services (except public administration)|812|Personal & laundry services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|3282||4797084||8.3||1378093||312352||75992|
01000US|United States|1|United States|81|Other services (except public administration)|812|Personal & laundry services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|7170||7029022||12.1||1967020||451866||117598|
01000US|United States|1|United States|81|Other services (except public administration)|812|Personal & laundry services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|9854||11119494||19.2||3082689||712557||170277|
01000US|United States|1|United States|81|Other services (except public administration)|812|Personal & laundry services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|14900||15082674||26.1||4031877||938664||232371|
01000US|United States|1|United States|81|Other services (except public administration)|8121|Personal care services|T|Taxable establishments|1997|Reference year 1997|003|All firms|95708||14241112||100||5971776||1391192||472275|
01000US|United States|1|United States|81|Other services (except public administration)|8121|Personal care services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|3085||1116211||7.8||405818||97891||32413|
01000US|United States|1|United States|81|Other services (except public administration)|8121|Personal care services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|4289||1357958||9.5||534391||129514||42521|
01000US|United States|1|United States|81|Other services (except public administration)|8121|Personal care services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|5127||1667151||11.7||667735||162692||52688|
01000US|United States|1|United States|81|Other services (except public administration)|8121|Personal care services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|6141||2013538||14.1||817639||199754||63603|
01000US|United States|1|United States|81|Other services (except public administration)|81211|Hair, nail, & skin care services|T|Taxable establishments|1997|Reference year 1997|003|All firms|83991||12056731||100||5377609||1248713||410995|
01000US|United States|1|United States|81|Other services (except public administration)|81211|Hair, nail, & skin care services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|2919||825774||6.8||385597||91973||30063|
01000US|United States|1|United States|81|Other services (except public administration)|81211|Hair, nail, & skin care services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|3800||1004499||8.3||475546||113426||37162|
01000US|United States|1|United States|81|Other services (except public administration)|81211|Hair, nail, & skin care services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|4245||1230230||10.2||583538||139042||43566|
01000US|United States|1|United States|81|Other services (except public administration)|81211|Hair, nail, & skin care services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|5141||1511591||12.5||714404||170275||53519|
01000US|United States|1|United States|81|Other services (except public administration)|812111|Barber shops|T|Taxable establishments|1997|Reference year 1997|003|All firms|4242||428045||100||194254||46752||13341|
01000US|United States|1|United States|81|Other services (except public administration)|812111|Barber shops|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|119||46534||10.9||27019||6905||1476|
01000US|United States|1|United States|81|Other services (except public administration)|812111|Barber shops|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|137||55011||12.9||31263||8027||1683|
01000US|United States|1|United States|81|Other services (except public administration)|812111|Barber shops|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|181||70095||16.4||39144||9819||2221|
01000US|United States|1|United States|81|Other services (except public administration)|812111|Barber shops|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|219||93556||21.9||51016||12746||2972|
01000US|United States|1|United States|81|Other services (except public administration)|812112|Beauty shops|T|Taxable establishments|1997|Reference year 1997|003|All firms|74493||11209313||100||5032452||1168463||382920|
01000US|United States|1|United States|81|Other services (except public administration)|812112|Beauty shops|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|2826||822335||7.3||380563||89761||29719|
01000US|United States|1|United States|81|Other services (except public administration)|812112|Beauty shops|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|3598||980667||8.7||458850||108948||35878|
01000US|United States|1|United States|81|Other services (except public administration)|812112|Beauty shops|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|4084||1194262||10.7||560314||132897||42258|
01000US|United States|1|United States|81|Other services (except public administration)|812112|Beauty shops|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|5020||1472452||13.1||690895||164174||52257|
01000US|United States|1|United States|81|Other services (except public administration)|812113|Nail salons|T|Taxable establishments|1997|Reference year 1997|003|All firms|5256||419373||100||150903||33498||14734|
01000US|United States|1|United States|81|Other services (except public administration)|812113|Nail salons|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|14||6049||1.4||2662||665||187|
01000US|United States|1|United States|81|Other services (except public administration)|812113|Nail salons|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|26||9890||2.4||4178||1208||274|
01000US|United States|1|United States|81|Other services (except public administration)|812113|Nail salons|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|47||18939||4.5||8355||2194||596|
01000US|United States|1|United States|81|Other services (except public administration)|812113|Nail salons|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|81||35741||8.5||15647||3841||1043|
01000US|United States|1|United States|81|Other services (except public administration)|81219|Other personal care services|T|Taxable establishments|1997|Reference year 1997|003|All firms|11717||2184381||100||594167||142479||61280|
01000US|United States|1|United States|81|Other services (except public administration)|81219|Other personal care services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|1061||496312||22.7||119237||31946||11174|
01000US|United States|1|United States|81|Other services (except public administration)|81219|Other personal care services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|1210||558988||25.6||136715||37283||12269|
01000US|United States|1|United States|81|Other services (except public administration)|81219|Other personal care services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|1295||650547||29.8||160704||43043||15340|
01000US|United States|1|United States|81|Other services (except public administration)|81219|Other personal care services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|1454||772971||35.4||192922||51288||18199|
01000US|United States|1|United States|81|Other services (except public administration)|812191|Diet & weight reducing services|T|Taxable establishments|1997|Reference year 1997|003|All firms|3378||1044819||100||274889||69614||27366|
01000US|United States|1|United States|81|Other services (except public administration)|812191|Diet & weight reducing services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|1040||484758||46.4||112953||29007||10659|
01000US|United States|1|United States|81|Other services (except public administration)|812191|Diet & weight reducing services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|1189||537352||51.4||131352||34484||12036|
01000US|United States|1|United States|81|Other services (except public administration)|812191|Diet & weight reducing services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|1290||612367||58.6||150839||39454||14660|
01000US|United States|1|United States|81|Other services (except public administration)|812191|Diet & weight reducing services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|1447||711961||68.1||178709||46632||17687|
01000US|United States|1|United States|81|Other services (except public administration)|812199|Other personal care services|T|Taxable establishments|1997|Reference year 1997|003|All firms|8339||1139562||100||319278||72865||33914|
01000US|United States|1|United States|81|Other services (except public administration)|812199|Other personal care services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|46||56956||5||14960||5031||965|
01000US|United States|1|United States|81|Other services (except public administration)|812199|Other personal care services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|52||77841||6.8||20531||6533||1208|
01000US|United States|1|United States|81|Other services (except public administration)|812199|Other personal care services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|81||117889||10.3||31098||9138||1797|
01000US|United States|1|United States|81|Other services (except public administration)|812199|Other personal care services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|171||178313||15.6||49570||13369||3056|
01000US|United States|1|United States|81|Other services (except public administration)|8122|Death care services|T|Taxable establishments|1997|Reference year 1997|003|All firms|23015||12620644||100||3518730||798475||164823|
01000US|United States|1|United States|81|Other services (except public administration)|8122|Death care services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|3058||3057865||24.2||861875||201557||52360|
01000US|United States|1|United States|81|Other services (except public administration)|8122|Death care services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|3284||3373291||26.7||950110||223546||55807|
01000US|United States|1|United States|81|Other services (except public administration)|8122|Death care services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|3429||3628505||28.8||1022450||239497||59090|
01000US|United States|1|United States|81|Other services (except public administration)|8122|Death care services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|3617||3950386||31.3||1123812||263079||62469|
01000US|United States|1|United States|81|Other services (except public administration)|81221|Funeral homes & funeral services|T|Taxable establishments|1997|Reference year 1997|003|All firms|16338||9632766||100||2443640||556378||105365|
01000US|United States|1|United States|81|Other services (except public administration)|81221|Funeral homes & funeral services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|2056||2008637||20.9||476346||111686||23594|
01000US|United States|1|United States|81|Other services (except public administration)|81221|Funeral homes & funeral services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|2311||2267177||23.5||541907||128292||26397|
01000US|United States|1|United States|81|Other services (except public administration)|81221|Funeral homes & funeral services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|2380||2418254||25.1||580017||137420||27621|
01000US|United States|1|United States|81|Other services (except public administration)|81221|Funeral homes & funeral services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|2544||2638615||27.4||640736||151694||29974|
01000US|United States|1|United States|81|Other services (except public administration)|812210|Funeral homes & funeral services|T|Taxable establishments|1997|Reference year 1997|003|All firms|16338||9632766||100||2443640||556378||105365|
01000US|United States|1|United States|81|Other services (except public administration)|812210|Funeral homes & funeral services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|2056||2008637||20.9||476346||111686||23594|
01000US|United States|1|United States|81|Other services (except public administration)|812210|Funeral homes & funeral services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|2311||2267177||23.5||541907||128292||26397|
01000US|United States|1|United States|81|Other services (except public administration)|812210|Funeral homes & funeral services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|2380||2418254||25.1||580017||137420||27621|
01000US|United States|1|United States|81|Other services (except public administration)|812210|Funeral homes & funeral services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|2544||2638615||27.4||640736||151694||29974|
01000US|United States|1|United States|81|Other services (except public administration)|8122101|Funeral homes|T|Taxable establishments|1997|Reference year 1997|003|All firms|16031||9503010||100||2400089||546955||103258|
01000US|United States|1|United States|81|Other services (except public administration)|8122101|Funeral homes|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|2030||1975494||20.8||460547||108930||23059|
01000US|United States|1|United States|81|Other services (except public administration)|8122101|Funeral homes|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|2280||2231150||23.5||525338||125359||25797|
01000US|United States|1|United States|81|Other services (except public administration)|8122101|Funeral homes|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|2349||2382006||25.1||563044||134247||27038|
01000US|United States|1|United States|81|Other services (except public administration)|8122101|Funeral homes|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|2503||2599753||27.4||622126||148079||29236|
01000US|United States|1|United States|81|Other services (except public administration)|8122102|Other funeral services|T|Taxable establishments|1997|Reference year 1997|003|All firms|307||129756||100||43551||9423||2107|
01000US|United States|1|United States|81|Other services (except public administration)|8122102|Other funeral services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|40||51959||40||19631||3677||761|
01000US|United States|1|United States|81|Other services (except public administration)|8122102|Other funeral services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|44||65061||50.1||21705||4206||848|
01000US|United States|1|United States|81|Other services (except public administration)|8122102|Other funeral services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|59||81849||63.1||27318||5728||1138|
01000US|United States|1|United States|81|Other services (except public administration)|8122102|Other funeral services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|92||101218||78||34192||7335||1451|
01000US|United States|1|United States|81|Other services (except public administration)|81222|Cemeteries & crematories|T|Taxable establishments|1997|Reference year 1997|003|All firms|6677||2987878||100||1075090||242097||59458|
